# event_id  Enu_MeV  Te+_MeV
607 2.56187 0.750957
608 2.67765 0.867737
609 5.02156 3.18013
610 3.68696 1.87606
611 3.39545 1.58172
612 4.89315 3.08719
613 7.19873 5.38104
614 3.84109 2.01701
615 7.15699 5.34308
616 3.77778 1.95887
617 5.56194 3.7291
618 7.36094 5.493
619 2.78001 0.969875
620 3.73689 1.91571
621 2.0524 0.246061
622 5.1236 3.31425
623 4.38355 2.57344
624 5.38246 3.57194
625 5.35715 3.52951
626 3.71064 1.89193
627 3.84308 2.03623
628 5.95295 4.14174
629 4.79461 2.98157
630 6.51542 4.69608
631 2.80316 0.990766
632 4.22332 2.40954
633 3.09216 1.28143
634 5.05099 3.22606
635 2.71215 0.905144
636 5.81752 3.99813
637 2.64289 0.835865
638 6.9977 5.16351
639 2.12886 0.321115
640 5.62271 3.80266
641 3.07241 1.26111
642 5.70804 3.89011
643 4.64031 2.81138
644 3.26136 1.44573
645 4.90074 3.08654
646 7.31587 5.49567
647 4.50765 2.68608
648 2.48086 0.672823
649 3.13195 1.32392
650 5.08197 3.24987
651 6.71033 4.83012
652 3.98056 2.17335
653 5.89513 4.0515
654 4.37147 2.54768
655 2.78897 0.978727
656 3.1315 1.32352
657 5.89283 4.03666
658 4.5521 2.72018
659 2.87014 1.05708
660 5.49732 3.64466
661 2.48393 0.673885
662 4.71265 2.89064
663 2.99956 1.18525
664 6.39861 4.56341
665 4.3039 2.48294
666 6.79544 4.91142
667 6.74503 4.93481
668 4.5507 2.73314
669 3.76907 1.95138
670 8.09308 6.18977
671 5.28643 3.43742
672 4.76615 2.93274
673 4.53042 2.71092
674 4.28457 2.46709
675 5.03866 3.22241
676 3.76713 1.94983
677 2.76926 0.961386
678 5.38283 3.55553
679 4.22821 2.41258
680 4.49732 2.67198
681 2.56818 0.762609
682 4.14051 2.32341
683 5.67973 3.83299
684 2.53948 0.732519
685 6.26411 4.4356
686 3.92215 2.10711
687 3.359 1.54405
688 4.11704 2.30442
689 6.8532 5.03691
690 5.50082 3.67361
691 4.51527 2.67949
692 3.86341 2.04174
693 6.27591 4.43559
694 5.26183 3.42486
695 3.27805 1.46387
696 2.33403 0.526901
697 3.02382 1.2166
698 2.56743 0.757452
699 5.76134 3.93662
700 4.67737 2.84802
701 5.56798 3.74161
702 5.18964 3.34985
703 4.21856 2.38756
704 2.41447 0.606456
705 3.49836 1.6825
706 4.34188 2.51427
707 3.92957 2.10375
708 2.37871 0.572519
709 5.63755 3.79897
710 5.00633 3.17522
711 3.87241 2.05087
712 3.07617 1.26665
713 4.80191 2.97239
714 2.68753 0.876027
715 3.16453 1.3523
716 4.66187 2.84823
717 5.50235 3.66235
718 4.93721 3.1256
719 3.99742 2.19013
720 2.30494 0.496831
721 5.2325 3.41129
722 4.03681 2.21512
723 5.18115 3.34516
724 2.85205 1.04001
725 2.4933 0.687381
726 3.05688 1.24123
727 4.35904 2.53415
728 2.16705 0.361402
729 3.25052 1.4408
730 7.04013 5.19917
731 6.34909 4.49973
732 7.10447 5.29637
733 3.50593 1.69105
734 2.11566 0.309693
735 3.29768 1.48679
736 3.42562 1.61784
737 2.035 0.227328
738 4.16874 2.33849
739 5.72025 3.87135
740 3.5057 1.6926
741 2.13547 0.329092
742 5.58465 3.75578
743 6.09617 4.28339
744 2.17071 0.363321
745 3.90599 2.08431
746 2.1386 0.331742
747 4.60752 2.78653
748 6.60289 4.77829
749 2.42403 0.616798
750 3.26018 1.44738
751 2.72956 0.918325
752 5.04272 3.20457
753 4.29416 2.47096
754 5.12494 3.29867
755 4.22096 2.41381
756 4.50734 2.6872
757 5.10306 3.26168
758 2.71452 0.901966
759 6.34686 4.50677
760 5.17213 3.33057
761 2.64929 0.837813
762 5.97382 4.15074
763 2.66027 0.850852
764 3.34768 1.53062
765 7.25427 5.40292
766 3.81218 1.98982
767 5.32158 3.49814
768 3.09218 1.28466
769 3.21041 1.40004
770 3.8525 2.02753
771 2.82055 1.01381
772 2.34954 0.543386
773 5.96148 4.11147
774 3.88279 2.05671
775 4.55333 2.74185
776 2.80433 0.997808
777 2.54301 0.736226
778 3.38507 1.57169
779 5.49477 3.6493
780 5.64873 3.80325
781 5.22052 3.39389
782 4.54717 2.73466
783 2.076 0.27016
784 2.93385 1.11917
785 2.4516 0.641115
786 3.11637 1.30577
787 3.04633 1.23145
788 2.81259 0.998655
789 3.88968 2.08092
790 1.97377 0.167631
791 5.5982 3.78604
792 4.12009 2.29454
793 4.58819 2.78277
794 6.43677 4.5913
795 2.97168 1.15904
