# event_id Enu_MeV Ee_MeV Te_MeV cosThetaE thetaE_deg eDirX eDirY eDirZ Tn_keV cosThetaN thetaN_deg nDirX nDirY nDirZ
51846 3.1365894 1.833342 1.3223431 -0.50557023 120.36921 0.81985212 -0.26877733 0.50557023 9.9004227 0.93563462 20.669085 -0.3354058 0.10995822 -0.93563462
51847 2.8165042 1.5205508 1.0095519 0.63061347 50.904602 0.39379844 0.6687671 -0.63061347 2.6064669 0.864699 30.151647 -0.25486654 -0.43282639 -0.864699
51848 4.8534151 3.5519842 3.0409853 0.60786144 52.564969 0.79050041 0.074923718 -0.60786144 8.0839077 0.69750084 45.773162 -0.71338686 -0.067614887 -0.69750084
51849 2.7055084 1.410756 0.89975705 0.90035918 25.79468 0.2682383 -0.34263911 -0.90035918 1.4054596 0.93600319 20.609173 -0.21697839 0.27716133 -0.93600319
51850 2.7019117 1.4009219 0.889923 -0.75124108 138.698 0.6600279 5.4435715e-05 0.75124108 7.642772 0.973733 13.16128 -0.22769288 -1.8778941e-05 -0.973733
51851 2.8241378 1.5220048 1.0110059 -0.79023532 142.20751 0.25841091 0.55565452 0.79023532 8.7859914 0.97622866 12.517816 -0.091397651 -0.19653009 -0.97622866
51852 5.8308406 4.519126 4.0081271 0.37724661 67.836765 -0.90952139 -0.17451602 -0.37724661 18.367666 0.70527778 45.14801 0.69623045 0.13359044 -0.70527778
51853 4.2576298 2.9561183 2.4451194 0.45534674 62.912754 -0.60153041 0.65636918 -0.45534674 8.1645156 0.74916032 41.482306 0.44753523 -0.48833496 -0.74916032
51854 4.3302765 3.0228684 2.5118695 0.050476246 87.106695 -0.84453906 0.53310968 -0.050476246 14.061092 0.81466058 35.446186 0.49040547 -0.3095652 -0.81466058
51855 2.2269066 0.92911336 0.41811445 -0.79886185 143.02155 -0.14430066 -0.58394954 0.79886185 4.4462536 0.98682382 9.3113026 0.038814737 0.15707377 -0.98682382
51856 4.0674019 2.7685179 2.257519 0.61228251 52.245273 -0.51840797 0.59696173 -0.61228251 5.53693 0.74483143 41.855378 0.43750571 -0.50380045 -0.74483143
51857 4.3288343 3.0164191 2.5054202 -0.31326576 108.25615 -0.81883064 0.48102073 0.31326576 19.068254 0.88111257 28.223136 0.40775453 -0.23953474 -0.88111257
51858 3.0186992 1.7151017 1.2041028 -0.74584419 138.23166 -0.65599861 -0.11568175 0.74584419 10.250563 0.968474 14.425129 0.24532932 0.043262476 -0.968474
51859 3.5663332 2.2696125 1.7586136 0.71460171 44.389433 -0.6455162 -0.26954262 -0.71460171 3.3736682 0.78893775 37.913647 0.56702569 0.23676802 -0.78893775
51860 5.0644783 3.7383354 3.2273365 -0.58068467 125.49871 -0.68844768 -0.43456313 0.58068467 32.795946 0.9226809 22.678787 0.32604304 0.20580545 -0.9226809
51861 4.1815693 2.8712992 2.3603003 -0.26131848 105.14831 0.9648989 -0.02612964 0.26131848 16.923029 0.87460976 29.001176 -0.48464989 0.013124408 -0.87460976
51862 4.5826677 3.2690343 2.7580354 -0.21944148 102.67623 -0.65702611 -0.72122266 0.21944148 20.286474 0.85924881 30.767656 0.34450395 0.37816465 -0.85924881
51863 3.8184278 2.5206992 2.0097003 0.66017783 48.686563 -0.12535255 -0.74057543 -0.66017783 4.381665 0.76306177 40.265135 0.1078652 0.6372612 -0.76306177
51864 3.3274944 2.0256007 1.5146017 -0.08399472 94.81822 0.044057052 -0.99549177 0.08399472 8.5467722 0.87276521 29.218418 -0.021582288 0.4876629 -0.87276521
51865 3.4420675 2.1411299 1.630131 0.13570094 82.200846 0.67313535 0.72696221 -0.13570094 7.5906456 0.83770588 33.101347 -0.37104602 -0.4007165 -0.83770588
51866 5.5033198 4.1763579 3.665359 -0.3342551 109.52725 -0.57311951 0.74820289 0.3342551 33.614923 0.86986416 29.557142 0.29996827 -0.39160616 -0.86986416
51867 5.1584383 3.8243288 3.3133299 -0.89202865 153.12928 -0.25486324 -0.37326882 0.89202865 40.762473 0.98046648 11.343246 0.11090805 0.16243424 -0.98046648
51868 3.2986866 1.9995944 1.4885955 0.30118414 72.471261 0.93919999 0.1648984 -0.30118414 5.7451623 0.82745657 34.161654 -0.55306996 -0.097104293 -0.82745657
51869 5.2658454 3.970953 3.4599541 0.9724545 13.479226 0.21951606 0.078389736 -0.9724545 1.5454239 0.84263851 32.580202 -0.50711534 -0.18109216 -0.84263851
51870 2.8690231 1.5730674 1.0620685 0.6494187 49.502212 0.19809982 -0.73417424 -0.6494187 2.6086825 0.85955279 30.733593 -0.1331328 0.49340112 -0.85955279
51871 4.091635 2.7849505 2.2739516 -0.032640354 91.870487 0.31522899 -0.94845416 0.032640354 13.337492 0.8367419 33.202345 -0.17271063 0.51964799 -0.8367419
51872 3.9276434 2.6172135 2.1062146 -0.49133228 119.42819 -0.78315206 0.38113704 0.49133228 17.082882 0.91838258 23.30924 0.35579582 -0.17315534 -0.91838258
51873 3.7439422 2.4458528 1.9348539 0.60490895 52.77771 -0.51801824 0.60476629 -0.60490895 4.7424002 0.76979946 39.664116 0.41522783 -0.48476246 -0.76979946
51874 4.370491 3.0672857 2.5562867 0.36935133 68.324382 -0.60318431 -0.70692877 -0.36935133 9.8583014 0.75673162 40.823094 0.42432087 0.49730178 -0.75673162
51875 2.4104321 1.1157953 0.60479635 0.91356597 23.997111 -0.24577653 -0.32402334 -0.91356597 1.2897918 0.96587219 15.011868 0.1565338 0.20636879 -0.96587219
51876 3.0103794 1.7111008 1.2001019 0.061891033 86.451637 -0.99465608 -0.082636392 -0.061891033 5.9316298 0.87241996 29.258916 0.48707891 0.040466694 -0.87241996
51877 3.4812899 2.1838075 1.6728086 0.59948152 53.167227 -0.78398261 0.16122401 -0.59948152 4.1353833 0.79253089 37.57734 0.59733173 -0.12283974 -0.79253089
51878 3.7469426 2.4336398 1.9226409 -0.98283914 169.37007 0.18407525 -0.011980537 0.98283914 19.955804 0.99740914 4.1252815 -0.07178567 0.0046721702 -0.99740914
51879 2.0189187 0.72326483 0.21226592 0.00449687 89.742347 0.72096954 0.69295217 -0.00449687 2.3069166 0.96926633 14.241753 -0.17737023 -0.17047751 -0.96926633
51880 2.8012477 1.5065769 0.99557796 0.92772584 21.916955 -0.34828394 0.13425001 -0.92772584 1.3238346 0.94211217 19.590652 0.31286002 -0.12059546 -0.94211217
51881 2.7367966 1.4345653 0.9235664 -0.99751493 175.95986 -0.056929373 -0.041509101 0.99751493 8.8843279 0.9997314 1.3280112 0.018726755 0.0136543 -0.9997314
51882 5.3218278 3.9905435 3.4795446 -0.63366373 129.32095 -0.3708121 0.67894673 0.63366373 37.937258 0.93132676 21.357413 0.17456382 -0.31962154 -0.93132676
51883 4.8238673 3.4982742 2.9872753 -0.74414474 138.08569 0.65604857 -0.12589234 0.74414474 32.246112 0.95449445 17.351245 -0.2928849 0.056203102 -0.95449445
51884 4.8356429 3.5149575 3.0039586 -0.46214391 117.52554 0.88680475 0.00058212235 0.46214391 27.338344 0.90199106 25.578971 -0.43175462 -0.00028341528 -0.90199106
51885 4.0397386 2.73704 2.2260411 0.2770454 73.916056 0.18620044 0.94264269 -0.2770454 9.3516666 0.78690949 38.102371 -0.11957912 -0.6053712 -0.78690949
51886 3.4293511 2.1262563 1.6152574 -0.15766689 99.0715 -0.57441027 0.80323969 0.15766689 9.7477152 0.87887081 28.493552 0.27749893 -0.38804696 -0.87887081
51887 5.8054287 4.5009834 3.9899845 0.63321323 50.712411 0.52331345 -0.57024911 -0.63321323 11.098242 0.65168606 49.331155 -0.51284107 0.55883747 -0.65168606
51888 3.0108861 1.7080681 1.1970692 -0.61074451 127.64336 0.31002767 0.728611 0.61074451 9.4709562 0.95183371 17.855335 -0.12005016 -0.28213568 -0.95183371
51889 2.2058733 0.90807181 0.3970729 -0.87765172 151.36038 -0.18531258 0.4420257 0.87765172 4.4544857 0.99220523 7.1584961 0.048180036 -0.11492374 -0.99220523
51890 4.3542574 3.0538116 2.5428126 0.56073267 55.893518 0.77444446 0.29294137 -0.56073267 7.0988505 0.73042601 43.07788 -0.6388179 -0.24163927 -0.73042601
51891 3.8224277 2.518092 2.0070931 0.0058705583 89.66364 0.9988202 0.048205144 -0.0058705583 10.988661 0.83940057 32.923124 -0.54288139 -0.026200587 -0.83940057
51892 4.9347196 3.6223556 3.1113567 0.046064511 87.359764 -0.99886756 0.011902108 -0.046064511 19.017 0.79958296 36.909703 0.60051302 -0.0071554741 -0.79958296
51893 4.8166334 3.501519 2.9905201 -0.16446887 99.466382 0.96872874 -0.18578112 0.16446887 21.767358 0.84442918 32.389172 -0.52608024 0.10089076 -0.84442918
51894 3.5563867 2.2478462 1.7368473 -0.70294173 134.6635 -0.36925442 -0.60788494 0.70294173 15.193425 0.95634772 16.991578 0.15171603 0.24976245 -0.95634772
51895 3.4869665 2.1925744 1.6815755 0.99126774 7.5773513 0.073649745 0.10937997 -0.99126774 1.0450335 0.9796812 11.569772 -0.11201852 -0.16636285 -0.9796812
51896 4.1168244 2.8039664 2.2929675 -0.52394871 121.5975 -0.43362177 0.73310975 0.52394871 19.511015 0.92124036 22.891907 0.1980349 -0.33481095 -0.92124036
51897 5.1841306 3.8629107 3.3519118 -0.2647719 105.3534 0.96261394 0.057186029 0.2647719 27.872936 0.85910604 30.783644 -0.5108969 -0.030350864 -0.85910604
51898 3.4988745 2.1922021 1.6812032 -0.54467445 123.00242 0.83598144 -0.066819027 0.54467445 13.32542 0.93364565 20.98957 -0.35705925 0.028539332 -0.93364565
51899 6.6125698 5.2618788 4.7508799 -0.51303217 120.86601 -0.84797256 -0.13319355 0.51303217 57.343987 0.90032566 25.799093 0.42994538 0.067532786 -0.90032566
51900 2.0072483 0.71187559 0.20087668 0.23663039 76.312252 0.88392766 -0.40333355 -0.23663039 2.0257338 0.96903964 14.294454 -0.22462577 0.10249607 -0.96903964
51901 3.2869028 1.9922974 1.4812985 0.95944314 16.373769 -0.27470653 0.063286594 -0.95944314 1.2584775 0.93566745 20.663755 0.34387549 -0.079221665 -0.93566745
51902 3.9554291 2.6440916 2.1330927 -0.54734126 123.1848 -0.24563947 0.80004925 0.54734126 17.990526 0.92722228 21.994122 0.10992204 -0.35801674 -0.92722228
51903 2.8294912 1.5265751 1.0155762 -0.9593278 163.60281 -0.21126352 -0.18723754 0.9593278 9.5690705 0.99537914 5.5101861 0.071861472 0.063689012 -0.99537914
51904 3.5753132 2.2705745 1.7595756 -0.2303073 103.31516 -0.69851574 -0.67752071 0.2303073 11.391677 0.8846552 27.79088 0.33467685 0.32461759 -0.8846552
51905 4.017391 2.7072062 2.1962073 -0.38699913 112.7679 -0.91475364 0.11600627 0.38699913 16.837799 0.89948325 25.909775 0.43348339 -0.054973044 -0.89948325
51906 4.1752154 2.8772768 2.3662779 0.71164182 44.631344 -0.30569611 -0.63254708 -0.71164182 4.5916064 0.7356062 42.641536 0.29476 0.60991807 -0.7356062
51907 4.1094915 2.8008078 2.2898089 -0.18638318 100.74179 0.4343743 0.88123793 0.18638318 15.336713 0.86305176 30.33902 -0.22332244 -0.45306595 -0.86305176
51908 2.3603723 1.0649503 0.55395135 0.57717687 54.747778 0.80610458 0.13062265 -0.57717687 2.0750072 0.9223171 22.732789 -0.38145829 -0.061812197 -0.9223171
51909 3.6386873 2.3401882 1.8291893 0.52856102 58.09172 -0.22019318 -0.81984036 -0.52856102 5.1521187 0.78191034 38.564181 0.16170006 0.60205424 -0.78191034
51910 3.9420483 2.6376204 2.1266215 0.072533759 85.840469 -0.73312086 0.67621939 -0.072533759 11.080834 0.82407145 34.505537 0.41639943 -0.38408042 -0.82407145
51911 3.2945011 1.9933771 1.4823782 -0.00051805506 90.029682 0.76853468 0.63980792 0.00051805506 7.7769458 0.86327767 30.313384 -0.38790202 -0.32292984 -0.86327767
51912 4.1870981 2.891435 2.3804361 0.89280549 26.772072 0.20566913 -0.40074751 -0.89280549 2.3160955 0.78900058 37.907788 -0.28052768 0.54660983 -0.78900058
51913 5.03799 3.7077158 3.1967169 -0.8079817 143.8992 -0.45557724 -0.37365085 0.8079817 36.927216 0.96535708 15.125394 0.20175378 0.16547243 -0.96535708
51914 3.5926102 2.2930396 1.7820406 0.38773131 67.186592 -0.82671464 0.40768535 -0.38773131 6.2236165 0.79773333 37.085806 0.54082493 -0.26670194 -0.79773333
51915 5.1518248 3.848605 3.3376061 0.57423895 54.953647 0.48807054 0.65729505 -0.57423895 9.8727647 0.6880908 46.520832 -0.43258982 -0.58257798 -0.6880908
51916 2.8368452 1.5392238 1.0282249 0.25925225 74.974302 0.30549317 -0.91622169 -0.25925225 4.2744013 0.86880168 29.680316 -0.15662307 0.46973702 -0.86880168
51917 3.6425423 2.3410786 1.8300797 0.19658543 78.662645 0.21919648 0.95567101 -0.19658543 8.1167259 0.81867078 35.048046 -0.12838161 -0.55972879 -0.81867078
51918 2.6126153 1.3164718 0.80547287 0.48049218 61.282448 0.60482842 0.63506681 -0.48049218 2.7965161 0.88567617 27.665154 -0.3202101 -0.336219 -0.88567617
51919 4.7964191 3.5014511 2.9904522 0.96171115 15.906307 0.19897882 -0.18846511 -0.96171115 1.6210064 0.83921632 32.942543 -0.39481217 0.37395096 -0.83921632
51920 5.3989912 4.0892573 3.5782584 0.3403772 70.100143 -0.86278366 0.37382845 -0.3403772 16.38683 0.72519465 43.514957 0.63178922 -0.27374276 -0.72519465
51921 2.1832972 0.88803276 0.37703385 0.53336798 57.766701 -0.051688753 -0.8443026 -0.53336798 1.9174792 0.94617152 18.884753 0.019777992 0.3230608 -0.94617152
51922 8.2736441 6.8854381 6.3744392 -0.53138693 122.09921 -0.82332838 0.19939484 0.53138693 94.858998 0.89873955 26.007121 0.42616329 -0.10320883 -0.89873955
51923 3.2925949 1.9871546 1.4761557 -0.63890485 129.71021 -0.41257547 -0.64929351 0.63890485 12.093226 0.95051072 18.100924 0.16662703 0.26223045 -0.95051072
51924 3.9173132 2.6100416 2.0990427 -0.20724106 101.96072 -0.14825857 -0.96699045 0.20724106 13.924674 0.87139952 29.378318 0.074345861 0.4849078 -0.87139952
51925 2.8405091 1.5431788 1.0321799 0.3279862 70.853409 0.75815529 0.56358284 -0.3279862 3.9833263 0.86422456 30.205722 -0.40376811 -0.30014534 -0.86422456
51926 6.764195 5.4528043 4.9418054 0.56372934 55.685899 0.61625146 -0.54994852 -0.56372934 18.043728 0.63684698 50.442893 -0.57523862 0.51334828 -0.63684698
51927 3.7454565 2.4336739 1.922675 -0.82597255 145.68722 0.32547608 -0.460255 0.82597255 18.435559 0.97350874 13.217593 -0.13201824 0.18668669 -0.97350874
51928 3.2913836 1.9886602 1.4776613 -0.23932278 103.84657 -0.87565304 -0.41947152 0.23932278 9.3763555 0.89534471 26.447259 0.40166532 0.19241315 -0.89534471
51929 4.7229664 3.3950464 2.8840475 -0.97130034 166.23994 -0.17384795 0.16233468 0.97130034 34.573043 0.99503678 5.710828 0.072729714 -0.067913111 -0.99503678
51930 5.8236389 4.511393 4.0003941 0.35644722 69.117833 0.86230841 0.35967983 -0.35644722 18.898913 0.71029112 44.741393 -0.64965833 -0.27098077 -0.71029112
51931 3.3498851 2.0530035 1.5420046 0.64081869 50.147106 0.024853848 -0.76728984 -0.64081869 3.5346257 0.80560778 36.331007 -0.019180398 0.59213868 -0.80560778
51932 3.5155502 2.2211999 1.710201 0.99646636 4.8181119 0.080148718 -0.02511933 -0.99646636 1.0033155 0.99122613 7.5954098 -0.1261276 0.039529524 -0.99122613
51933 2.5572712 1.2568586 0.7458597 -0.91196851 155.77882 -0.40700075 0.051612208 0.91196851 7.0656018 0.99156689 7.4462429 0.1285663 -0.016303633 -0.99156689
51934 5.513494 4.1799665 3.6689676 -0.59544163 126.54412 0.73642945 0.32112447 0.59544163 40.180495 0.92281294 22.659158 -0.35313508 -0.15398667 -0.92281294
51935 4.1138699 2.8000147 2.2890158 -0.60873031 127.49775 0.15078149 0.77891743 0.60873031 20.508112 0.93563542 20.668955 -0.067081622 -0.34653488 -0.93563542
51936 3.5522312 2.2536026 1.7426037 0.48245588 61.154077 -0.78143912 0.39571357 -0.48245588 5.28159 0.79190995 37.63564 0.54477142 -0.27586722 -0.79190995
51937 4.9143973 3.5986194 3.0876204 -0.14529643 98.354445 0.32959159 0.93287638 0.14529643 22.430919 0.8388967 32.976204 -0.18131774 -0.51320192 -0.8388967
51938 5.7465465 4.4107719 3.899773 -0.5326097 122.18195 0.50479159 0.67934701 0.5326097 42.427592 0.90886624 24.650859 -0.24876191 -0.33478303 -0.90886624
51939 4.3420282 3.0450255 2.5340266 0.80541634 36.349517 -0.14808452 -0.57391245 -0.80541634 3.655736 0.73424249 42.756754 0.16961547 0.65735725 -0.73424249
51940 6.2925563 4.9604644 4.4494654 -0.13468481 97.740394 0.90674295 0.39959632 0.13468481 38.744905 0.8181727 35.09771 -0.5261463 -0.2318696 -0.8181727
51941 4.7163051 3.4051734 2.8941745 0.0094671189 89.457566 -0.78472876 -0.619767 -0.0094671189 17.78472 0.81205428 35.702871 0.45797403 0.36170102 -0.81205428
51942 3.1995668 1.8976997 1.3867008 -0.20333927 101.7323 -0.36019538 -0.91044628 0.20333927 8.5201006 0.89404343 26.614175 0.16480345 0.41656472 -0.89404343
51943 3.3183705 2.0205557 1.5095568 0.49685245 60.208023 0.86776818 0.010771884 -0.49685245 4.4678005 0.81045169 35.859913 -0.58576034 -0.0072712304 -0.81045169
51944 4.5485743 3.2360743 2.7250754 -0.1689562 99.727136 -0.26553682 0.9491807 0.1689562 19.153006 0.8503003 31.755654 0.14178989 -0.50683827 -0.8503003
51945 2.9520042 1.6542188 1.1432199 0.30802793 72.059576 -0.83705049 0.45217836 -0.30802793 4.4384235 0.85497738 31.242764 0.45633738 -0.24651546 -0.85497738
51946 5.0121888 3.7112977 3.2002987 0.66414974 48.382871 0.31077118 -0.67994587 -0.66414974 7.5441374 0.68315257 46.90951 -0.30356978 0.6641897 -0.68315257
51947 3.3233851 2.0190103 1.5080114 -0.44441696 116.38604 0.19160905 0.8750883 0.44441696 11.02776 0.92281534 22.658801 -0.082400441 -0.37632701 -0.92281534
51948 3.9879594 2.6867296 2.1757307 0.38390019 67.42452 0.23852022 0.89203629 -0.38390019 7.8827734 0.77380483 39.3032 -0.16362206 -0.61192638 -0.77380483
51949 2.5060559 1.2076347 0.69663577 -0.36983787 111.70562 -0.85304745 0.368144 0.36983787 5.0741931 0.94407494 19.252448 0.30274167 -0.1306522 -0.94407494
51950 3.0305202 1.7312106 1.2202117 0.073929792 85.760267 0.26154279 -0.96235635 -0.073929792 5.9625662 0.86982317 29.561903 -0.12938978 0.47609447 -0.86982317
51951 2.1231715 0.82579118 0.31479227 -0.95035756 161.87085 0.30212802 0.074425542 0.95035756 4.0333049 0.99729688 4.2137427 -0.071344608 -0.017574871 -0.99729688
51952 5.7638349 4.4288209 3.917822 -0.49413423 119.61268 -0.84246262 -0.21468138 0.49413423 41.667025 0.90087715 25.726395 0.4206318 0.10718792 -0.90087715
51953 3.4273167 2.1183215 1.6073226 -0.93969043 159.99963 -0.037704809 0.33994154 0.93969043 15.64816 0.99150255 7.4746339 0.014340758 -0.12929437 -0.99150255
51954 3.3582549 2.0584538 1.5474549 0.23522071 76.395367 0.53919703 -0.8086642 -0.23522071 6.4541267 0.83046504 33.853461 -0.30904199 0.46348771 -0.83046504
51955 5.0055227 3.6822845 3.1712856 -0.47695942 118.487 -0.70583535 -0.52374247 0.47695942 29.89118 0.90320773 25.417034 0.34467903 0.25575801 -0.90320773
51956 3.8434032 2.5421249 2.031126 0.31866969 71.417508 -0.49299024 0.80957412 -0.31866969 7.9312609 0.79081862 37.737921 0.31833088 -0.52275363 -0.79081862
51957 3.5090827 2.2138111 1.7028122 0.88214955 28.097241 0.27191823 0.38454213 -0.88214955 1.9245729 0.84588515 32.233103 -0.30794292 -0.43548763 -0.84588515
51958 2.3670705 1.0704366 0.55943772 0.072170867 85.861316 -0.99723172 0.017895675 -0.072170867 3.286833 0.92589044 22.196989 0.37773132 -0.0067785218 -0.92589044
51959 7.7328843 6.4301984 5.9191995 0.84073886 32.781776 0.42198104 0.33924942 -0.84073886 9.3388632 0.55967551 55.96664 -0.64587056 -0.51924421 -0.55967551
51960 3.2461918 1.9468466 1.4358477 0.2309979 76.644171 -0.31163637 0.92169558 -0.2309979 5.998152 0.83846778 33.021328 0.17454737 -0.51624123 -0.83846778
51961 4.3888637 3.078392 2.5673931 -0.13337188 97.664484 -0.95611785 0.26086508 0.13337188 17.12472 0.84700603 32.112494 0.51283794 -0.13992157 -0.84700603
51962 3.0176373 1.7151959 1.204197 -0.52919103 121.95081 0.43702617 0.72729978 0.52919103 9.0944336 0.94158159 19.681118 -0.17346302 -0.2886775 -0.94158159
51963 5.7331428 4.4129586 3.9019597 0.038038449 87.820031 -0.74180282 0.66953839 -0.038038449 26.837256 0.7858728 38.198526 0.45905433 -0.41433449 -0.7858728
51964 3.8808791 2.5807861 2.0697872 0.44837159 63.360745 0.45700707 -0.76818452 -0.44837159 6.7459332 0.77203771 39.462772 -0.32495827 0.54622331 -0.77203771
51965 6.5159051 5.2215761 4.7105772 0.99843728 3.2035744 0.050732963 -0.023434265 -0.99843728 0.98200344 0.97689892 12.339382 -0.19400492 0.089613586 -0.97689892
51966 6.3217135 5.0191242 4.5081253 0.75311186 41.13934 0.657188 -0.030437825 -0.75311186 9.2423387 0.61490966 52.054643 -0.7877531 0.03648498 -0.61490966
51967 5.3679719 4.0682976 3.5572987 0.76671351 39.940325 0.48668192 -0.4186778 -0.76671351 6.3272402 0.65952711 48.736183 -0.56983721 0.49021378 -0.65952711
51968 7.2750733 5.9494793 5.4384804 0.32164349 71.237655 0.91853803 0.22985506 -0.32164349 32.24705 0.6912256 46.272796 -0.70102321 -0.17542413 -0.6912256
51969 4.7419245 3.4257883 2.9147894 -0.26826743 105.56119 0.78483861 0.55862415 0.26826743 22.789224 0.86596716 30.006674 -0.40743315 -0.28999847 -0.86596716
51970 3.6389259 2.3305136 1.8195147 -0.58867565 126.06308 -0.80728987 0.04176171 0.58867565 15.065298 0.93808171 20.268139 0.34595147 -0.017896329 -0.93808171
51971 3.8052039 2.503717 1.9927181 0.28010071 73.733785 0.3331528 -0.90030706 -0.28010071 8.1398822 0.79828907 37.03297 -0.20901622 0.56484226 -0.79828907
51972 6.0788953 4.737476 4.2264771 -0.53032357 122.02732 -0.12570215 0.83842465 0.53032357 48.072341 0.9065656 24.965024 0.062579336 -0.41739985 -0.9065656
51973 3.9488662 2.6381608 2.1271619 -0.49620186 119.74903 -0.61477474 -0.61305443 0.49620186 17.358452 0.91887014 23.238541 0.27938675 0.27860495 -0.91887014
51974 3.9764287 2.67153 2.1605311 0.050490502 87.105877 0.04023867 -0.9979136 -0.050490502 11.551659 0.82643461 34.265791 -0.022684621 0.56257555 -0.82643461
51975 3.2155063 1.9085153 1.3975164 -0.99426099 173.85865 0.046405044 -0.096393242 0.99426099 13.644035 0.99924026 2.2335612 -0.016905223 0.035115777 -0.99924026
51976 6.6758194 5.3116688 4.8006699 -0.83423115 146.53587 0.40801077 -0.37092532 0.83423115 70.803544 0.9671203 14.733256 -0.18817958 0.17107531 -0.9671203
51977 2.5977218 1.3010477 0.7900488 0.31124847 71.865515 0.67222076 -0.67174671 -0.31124847 3.3271035 0.89048613 27.065602 -0.32185439 0.32162742 -0.89048613
51978 4.2748322 2.974933 2.4639341 0.58129613 54.458243 0.39498736 -0.71139285 -0.58129613 6.5521835 0.7331996 42.844697 -0.33009628 0.59452064 -0.7331996
51979 5.8743462 4.5593918 4.0483928 0.27404275 74.095024 0.92493845 0.26341873 -0.27404275 21.60743 0.72843652 43.244518 -0.65891245 -0.1876556 -0.72843652
51980 2.0420529 0.74698888 0.23598997 0.55712374 56.142882 0.36927924 -0.74380507 -0.55712374 1.7170397 0.96776035 14.588362 -0.11200396 0.22559924 -0.96776035
51981 4.503599 3.1959874 2.6849885 0.12402165 82.875739 -0.43013528 0.89420482 -0.12402165 14.264596 0.79568225 37.280257 0.26256621 -0.54584682 -0.79568225
51982 3.795037 2.4891718 1.9781729 -0.16718053 99.623929 0.95670442 -0.23825894 0.16718053 12.518196 0.86819441 29.750509 -0.48151662 0.11991754 -0.86819441
51983 4.3516844 3.0450312 2.5340322 0.11593028 83.342715 0.63667246 -0.76237022 -0.11593028 13.30628 0.80202921 36.675683 -0.38285626 0.45844327 -0.80202921
51984 6.4700533 5.1339042 4.6229052 -0.17966961 100.35052 0.50982528 0.84130673 0.17966961 42.802179 0.82684724 34.223777 -0.29148257 -0.48100057 -0.82684724
51985 2.8279559 1.5306753 1.0196764 0.33046742 70.702851 -0.89878532 -0.28805594 -0.33046742 3.9335661 0.86532857 30.079756 0.47729118 0.1529693 -0.86532857
51986 4.3867728 3.0839593 2.5729604 0.4025583 66.261792 -0.8694465 -0.28637318 -0.4025583 9.4664619 0.75058982 41.358504 0.62760143 0.20671567 -0.75058982
51987 5.0142634 3.6903639 3.179365 -0.50445555 120.29522 0.69009385 0.51893649 0.50445555 30.552431 0.90843789 24.709636 -0.33409816 -0.25123499 -0.90843789
51988 2.7776423 1.4811604 0.97016147 0.48703406 60.854175 0.55867288 -0.67132886 -0.48703406 3.1349214 0.86576851 30.029424 -0.32011715 0.38466854 -0.86576851
51989 5.5186214 4.2176845 3.7066856 0.73001195 43.112604 0.62488916 0.27675998 -0.73001195 7.5898522 0.65228971 49.28554 -0.69303958 -0.30694343 -0.65228971
51990 5.1068428 3.7986958 3.2876969 0.32564367 70.995424 0.90188606 0.28382694 -0.32564367 14.800051 0.73702632 42.521284 -0.64469291 -0.20288728 -0.73702632
51991 5.2112637 3.8867347 3.3757358 -0.40281781 113.75445 -0.54431566 0.73583849 0.40281781 31.181942 0.88669862 27.538716 0.27495754 -0.37170406 -0.88669862
51992 5.520918 4.213016 3.7020171 0.44800896 63.383988 -0.73793275 0.50472094 -0.44800896 14.555033 0.69830647 45.708711 0.59082135 -0.40410173 -0.69830647
51993 4.5883064 3.2770314 2.7660325 -0.067548417 93.873188 0.99205902 0.10609485 0.067548417 17.928024 0.83005936 33.895164 -0.55451307 -0.059301896 -0.83005936
51994 4.4984692 3.1978996 2.6869007 0.58610934 54.118601 0.77061344 -0.2502614 -0.58610934 7.222607 0.71928856 44.004226 -0.66074159 0.21457985 -0.71928856
51995 5.2961455 3.9653668 3.4543679 -0.62970409 129.02829 0.77112949 -0.093979078 0.62970409 37.431721 0.93069708 21.456261 -0.36310424 0.044252232 -0.93069708
51996 3.598042 2.2943694 1.7833704 -0.086168795 94.943239 0.71709709 -0.69162613 0.086168795 10.325669 0.86207814 30.449277 -0.36476387 0.35180762 -0.86207814
51997 3.6693919 2.3619413 1.8509424 -0.44836665 116.63894 -0.66780947 -0.59413622 0.44836665 14.103594 0.91590585 23.665301 0.29988727 0.26680348 -0.91590585
51998 3.2121258 1.9140259 1.403027 0.40510236 66.102458 -0.84210577 0.3560196 -0.40510236 4.7528605 0.82532036 34.379015 0.52009446 -0.21988191 -0.82532036
51999 3.7258585 2.420547 1.9095481 -0.16529358 99.51429 -0.357059 -0.91934047 0.16529358 11.964473 0.86997554 29.544203 0.17851961 0.45964476 -0.86997554
52000 2.3657394 1.0695062 0.55850729 0.23892871 76.176679 0.73976005 0.62902157 -0.23892871 2.8861849 0.91997674 23.077318 -0.29861467 -0.25391351 -0.91997674
52001 4.3974353 3.0898206 2.5788217 0.071276896 85.912669 -0.11702368 -0.99056805 -0.071276896 14.267671 0.80879579 36.021557 0.068995898 0.5840282 -0.80879579
52002 2.830544 1.5306252 1.0196263 -0.27133945 105.74399 0.37775925 -0.88525299 0.27133945 6.5718169 0.91833748 23.31577 -0.15534441 0.364039 -0.91833748
