# event_id  Enu_MeV  Te+_MeV
31049 3.81983 2.00347
31050 3.56619 1.74527
31051 3.28061 1.46515
31052 5.5544 3.71497
31053 3.9834 2.17779
31054 4.96258 3.15389
31055 4.04903 2.22644
31056 4.22617 2.40677
31057 4.91684 3.1064
31058 3.27037 1.46364
31059 4.67787 2.87144
31060 3.57211 1.75742
31061 2.67991 0.873522
31062 3.21627 1.39926
31063 4.77317 2.94233
31064 6.97227 5.16532
31065 3.65156 1.83869
31066 5.47129 3.62758
31067 3.20429 1.39481
31068 3.79161 1.96969
31069 3.11484 1.30477
31070 2.24901 0.44178
31071 6.19991 4.37232
31072 3.60423 1.79122
31073 3.80579 1.9847
31074 4.66386 2.84418
31075 4.22535 2.41943
31076 3.86693 2.0409
31077 4.55463 2.7351
31078 3.1951 1.37956
31079 3.61361 1.79656
31080 2.74239 0.935816
31081 2.44674 0.640833
31082 6.26181 4.45111
31083 3.35689 1.54582
31084 2.39105 0.584705
31085 5.14327 3.32635
31086 4.66548 2.8536
31087 2.73032 0.922766
31088 2.57736 0.769519
31089 4.17515 2.35337
31090 4.7807 2.9746
31091 4.68212 2.86903
31092 4.96239 3.12955
31093 6.85077 4.98876
31094 5.5485 3.73553
31095 5.60972 3.75811
31096 4.00154 2.19225
31097 4.94953 3.12886
31098 5.4779 3.65077
31099 6.03537 4.22542
31100 4.16338 2.34852
31101 4.26374 2.43732
31102 5.91023 4.09072
31103 4.99359 3.16445
31104 4.7859 2.96938
31105 4.30749 2.50179
31106 4.17165 2.3599
31107 4.07943 2.25587
31108 2.94856 1.13642
31109 2.51265 0.706991
31110 2.55215 0.740682
31111 4.01665 2.20913
31112 4.10137 2.27847
31113 4.30328 2.49109
31114 5.58863 3.73898
31115 3.48074 1.67229
31116 4.34548 2.52136
31117 3.45511 1.63908
31118 2.45483 0.647923
31119 4.71146 2.89639
31120 2.54192 0.732114
31121 3.80849 1.98761
31122 4.5328 2.70665
31123 4.25664 2.42767
31124 4.00217 2.18708
31125 5.6247 3.80161
31126 3.18295 1.37327
31127 3.93231 2.12162
31128 2.75421 0.944466
31129 3.13609 1.33011
31130 5.9043 4.06455
31131 3.2649 1.45552
31132 4.19438 2.36485
31133 2.94187 1.13134
31134 5.01038 3.16855
31135 3.07859 1.26977
31136 4.71078 2.87664
31137 2.54273 0.733987
31138 3.56358 1.75209
31139 4.39904 2.56919
31140 7.88968 6.00221
31141 6.11586 4.25352
31142 2.86608 1.0538
31143 5.03393 3.20311
31144 3.80666 1.98426
31145 2.93084 1.12265
31146 5.37385 3.54125
31147 3.21329 1.39771
31148 3.73128 1.92589
31149 4.75616 2.94978
31150 5.99227 4.16765
31151 3.639 1.82611
31152 5.64842 3.80616
31153 2.85361 1.03963
31154 3.98017 2.15848
31155 5.23482 3.40756
31156 7.84743 5.97537
31157 3.51208 1.70234
31158 6.67234 4.8499
31159 2.40606 0.596501
31160 4.28144 2.46203
31161 4.80141 2.96105
31162 4.46097 2.63175
31163 7.44393 5.61152
31164 6.61231 4.75001
31165 3.24488 1.43134
31166 3.72072 1.90471
31167 1.93742 0.131106
31168 4.35617 2.53486
31169 3.44391 1.63381
31170 4.00606 2.18449
31171 2.23476 0.426832
31172 5.07056 3.22931
31173 6.07831 4.27198
31174 3.02211 1.21429
31175 4.76264 2.94774
31176 3.48468 1.67562
31177 5.43063 3.5889
31178 4.42922 2.59644
31179 3.64061 1.81916
31180 3.24162 1.43173
31181 5.63096 3.7788
31182 3.52159 1.70684
31183 3.62644 1.80591
31184 2.67514 0.865075
31185 4.46871 2.63448
31186 4.61891 2.80207
31187 6.82553 4.96029
31188 3.01215 1.20013
31189 2.89786 1.08764
31190 3.38426 1.57511
31191 3.51491 1.70613
31192 5.24267 3.42576
31193 4.28067 2.45577
31194 4.29099 2.47931
31195 3.80796 1.99019
31196 3.23494 1.42933
31197 3.8976 2.07228
31198 2.32103 0.512744
31199 2.80008 0.990044
31200 4.61904 2.81167
31201 5.94031 4.08482
31202 3.1222 1.31208
31203 4.25215 2.43563
31204 3.5304 1.72107
31205 4.47158 2.66086
31206 6.13363 4.26713
31207 3.75193 1.94615
31208 5.39733 3.57639
31209 4.22543 2.41668
31210 2.48085 0.675207
31211 3.37749 1.56305
31212 5.98877 4.14985
31213 3.19359 1.37612
31214 4.25637 2.44335
31215 3.20773 1.40232
31216 2.73713 0.927947
31217 6.64309 4.80935
31218 5.76245 3.93379
31219 3.94939 2.12311
31220 8.39025 6.51394
31221 4.61157 2.79821
31222 4.03213 2.21272
31223 3.42671 1.62128
31224 3.27971 1.47317
31225 5.83884 3.99725
31226 3.46253 1.64308
31227 2.63636 0.827789
31228 3.90547 2.07895
31229 3.50209 1.69672
31230 3.81991 2.00121
31231 2.63134 0.820077
31232 4.28165 2.46406
31233 7.43411 5.53871
31234 7.52549 5.65119
31235 4.81815 3.00511
31236 3.05443 1.23824
31237 5.81393 3.9954
31238 3.53126 1.72089
31239 3.87399 2.05006
31240 4.65336 2.83957
31241 3.99286 2.18519
31242 3.98814 2.17879
31243 3.71068 1.904
31244 2.71502 0.907204
31245 4.48283 2.66705
31246 4.79506 2.98805
31247 3.10414 1.28895
31248 3.34328 1.52578
31249 5.64767 3.79867
31250 3.9557 2.13358
31251 3.13052 1.32428
31252 3.21059 1.40393
31253 5.47629 3.66276
31254 3.31622 1.5019
31255 2.67358 0.862642
31256 4.50415 2.69122
31257 3.8026 1.99693
31258 4.98274 3.14136
31259 3.19922 1.39148
31260 4.15242 2.33741
31261 2.44877 0.639272
31262 3.08031 1.27303
31263 4.22977 2.40037
31264 2.99144 1.18327
31265 2.76019 0.94774
31266 3.86211 2.05423
31267 4.37735 2.56862
31268 4.62932 2.79838
31269 5.08479 3.27563
31270 5.29407 3.4462
31271 5.03516 3.22559
31272 3.21942 1.40983
31273 4.1998 2.38717
31274 3.44381 1.62475
31275 5.64268 3.79965
31276 4.05961 2.2355
31277 5.97053 4.1134
31278 2.85962 1.04847
31279 3.8192 2.00065
31280 3.21562 1.40308
31281 3.47905 1.66194
31282 4.81321 2.98025
31283 3.68168 1.86092
31284 3.43376 1.61328
31285 4.2575 2.45111
31286 5.15345 3.31192
31287 5.39296 3.56426
31288 4.64349 2.80688
31289 6.51226 4.67364
31290 2.65019 0.838287
31291 5.62837 3.80033
31292 2.46423 0.65766
31293 2.86958 1.05705
31294 3.64392 1.8311
31295 6.7781 4.96961
31296 5.84305 3.99291
31297 6.32789 4.48525
31298 3.54085 1.73175
31299 5.13798 3.32342
31300 3.34031 1.52339
31301 4.72289 2.89754
31302 4.55056 2.71763
31303 4.29538 2.48767
31304 3.19825 1.38827
31305 6.85146 4.98424
31306 3.46405 1.65333
31307 6.00358 4.19446
31308 4.12897 2.30565
31309 3.42746 1.61347
31310 2.73877 0.929919
31311 4.93112 3.09514
31312 4.88513 3.04576
31313 4.81999 3.00953
31314 6.10295 4.23779
31315 2.76347 0.955379
31316 5.40576 3.57987
31317 2.52012 0.710056
31318 5.00823 3.19042
31319 4.17041 2.36098
31320 7.0202 5.16714
31321 5.50311 3.66432
31322 4.44431 2.62479
31323 6.74274 4.91028
31324 3.53978 1.73172
31325 2.53381 0.723205
31326 3.13886 1.3268
31327 5.46683 3.62064
31328 3.72303 1.91137
31329 6.53167 4.69937
31330 3.32841 1.51656
31331 6.11988 4.30584
31332 3.99388 2.17575
31333 4.75303 2.91858
31334 3.87484 2.05028
31335 2.79879 0.990681
31336 6.31478 4.45125
31337 2.46974 0.659949
31338 2.91404 1.0999
31339 3.2354 1.4231
31340 7.00973 5.13053
31341 3.16766 1.36201
31342 2.22954 0.421803
31343 3.04117 1.22869
31344 5.76715 3.93448
31345 4.58367 2.74686
31346 5.09225 3.26792
31347 4.63997 2.81389
31348 3.06161 1.2542
31349 4.0292 2.20185
31350 5.65453 3.83242
31351 3.051 1.23863
31352 5.1652 3.33839
31353 4.78063 2.94704
31354 5.56446 3.74507
31355 3.113 1.30764
31356 3.93414 2.11416
31357 7.32693 5.50041
31358 7.2764 5.38599
31359 2.26391 0.455525
31360 3.67449 1.86159
31361 7.04097 5.229
31362 5.88543 4.05053
31363 5.20375 3.35899
31364 3.16349 1.35072
31365 4.23616 2.40535
31366 3.90585 2.09372
31367 3.36359 1.55587
31368 3.29452 1.48724
31369 4.26313 2.43352
31370 4.16457 2.35275
31371 2.52434 0.718453
31372 5.36345 3.53061
31373 3.10158 1.29331
31374 3.13906 1.32852
31375 2.87774 1.06764
31376 5.39136 3.58082
31377 3.14582 1.33053
31378 4.16282 2.33836
31379 2.49392 0.68366
31380 5.74589 3.93228
31381 4.73822 2.92354
31382 4.50782 2.69464
31383 3.89841 2.07233
31384 4.23183 2.40461
31385 5.3202 3.48723
31386 4.21523 2.4004
31387 2.81376 1.00221
31388 4.54752 2.73489
31389 2.82145 1.01305
31390 6.4187 4.59486
31391 2.95911 1.15259
31392 3.78285 1.97405
31393 2.30271 0.494828
31394 3.10797 1.29333
31395 2.13171 0.325071
31396 4.91596 3.10383
31397 3.03482 1.22277
31398 2.1049 0.297344
31399 5.09289 3.27185
31400 3.34665 1.53627
31401 2.34472 0.535923
31402 5.15652 3.3304
31403 6.03522 4.20268
31404 3.73306 1.91122
31405 2.39738 0.587285
31406 2.41439 0.605933
31407 4.31606 2.49184
31408 2.19475 0.388071
31409 3.50328 1.69074
31410 6.47011 4.63069
31411 5.25461 3.42014
31412 4.82982 3.01389
31413 4.01221 2.19263
31414 3.14635 1.33057
31415 2.43341 0.626395
31416 5.04293 3.21634
31417 6.57071 4.74873
31418 2.93702 1.12676
31419 4.88632 3.06611
31420 4.96675 3.12611
31421 5.60398 3.75999
31422 5.44725 3.60516
31423 3.35686 1.54349
31424 4.3836 2.56615
31425 5.36911 3.54692
31426 5.00394 3.19013
31427 3.55617 1.7506
31428 5.85136 4.00558
31429 7.23019 5.40114
31430 3.97839 2.15573
31431 2.42533 0.614721
31432 5.42549 3.59347
31433 6.81111 4.99586
31434 3.73394 1.92682
31435 3.32946 1.51182
31436 6.0851 4.2699
31437 3.66733 1.85699
31438 5.11267 3.27387
31439 3.73929 1.91846
31440 4.34966 2.52236
31441 3.09403 1.28337
31442 3.12197 1.31133
31443 3.4803 1.66231
31444 6.02925 4.1783
31445 2.81505 1.00414
31446 3.38826 1.5726
31447 2.04944 0.24345
31448 3.79373 1.97387
31449 5.54563 3.69401
31450 4.52361 2.70531
31451 5.13118 3.31133
31452 5.54071 3.71608
31453 2.89708 1.08873
31454 6.91109 5.04907
31455 4.53915 2.71366
31456 3.27796 1.47097
31457 4.44146 2.61598
31458 4.86943 3.06366
31459 4.01656 2.19394
31460 2.58448 0.773876
31461 2.80948 0.995652
31462 3.52339 1.70714
31463 5.37902 3.56347
31464 5.72443 3.90871
31465 7.3092 5.45471
31466 4.84578 3.03161
31467 3.06463 1.25793
31468 3.23111 1.42503
31469 6.14467 4.33119
31470 3.56186 1.74697
31471 3.35791 1.53966
31472 2.48482 0.676616
31473 3.10051 1.29319
31474 2.79839 0.987109
31475 1.94797 0.141251
31476 4.23702 2.4287
31477 2.79479 0.98591
31478 4.63849 2.80632
31479 3.40626 1.59042
31480 2.48594 0.674981
31481 3.81017 2.00008
31482 6.89414 5.02467
31483 4.60507 2.79025
31484 4.91094 3.07255
31485 4.62962 2.79704
31486 3.92855 2.11533
31487 4.34069 2.53365
31488 3.41381 1.60108
31489 3.89363 2.07952
31490 2.67761 0.869952
31491 4.99201 3.17012
31492 3.91192 2.09559
31493 3.8953 2.07359
31494 4.53439 2.72161
31495 5.77298 3.93456
31496 3.20109 1.38333
31497 6.42217 4.5735
31498 2.23024 0.421171
31499 3.3286 1.5156
31500 3.81697 1.99842
31501 2.6851 0.876115
31502 2.68154 0.875503
31503 6.45033 4.57848
31504 2.14275 0.334323
31505 4.54905 2.71766
31506 4.51949 2.70952
31507 3.3022 1.49395
31508 6.86128 5.00526
31509 2.34411 0.536328
31510 4.70619 2.89585
31511 6.39507 4.54914
31512 4.52821 2.71586
31513 4.87733 3.07119
31514 4.53556 2.71342
31515 4.46424 2.65782
31516 3.32816 1.51334
31517 5.04126 3.21866
31518 2.60853 0.799811
31519 4.9923 3.14928
31520 2.92059 1.11457
31521 4.56153 2.75338
31522 4.81891 3.01017
31523 3.24735 1.43937
31524 3.98149 2.1572
31525 2.23349 0.426494
31526 3.98975 2.18169
31527 2.82484 1.01112
31528 4.35366 2.52459
31529 3.14723 1.33104
31530 5.20098 3.37871
31531 5.97943 4.15659
31532 4.39618 2.58709
31533 5.47618 3.66526
31534 2.85012 1.03758
31535 2.94627 1.1374
31536 3.76843 1.96043
31537 2.9604 1.1454
31538 3.83059 2.01874
31539 2.45204 0.644654
31540 5.17803 3.36076
31541 4.38537 2.55609
31542 3.93874 2.12355
31543 3.00984 1.19874
31544 8.00255 6.11361
31545 5.90227 4.05499
31546 5.04389 3.21362
31547 2.61515 0.803697
31548 5.23032 3.39351
31549 2.67308 0.866758
31550 3.38952 1.57074
31551 2.3742 0.564183
31552 4.33785 2.51575
31553 3.22464 1.41055
31554 5.70692 3.88244
31555 4.86903 3.04282
31556 4.80557 2.97639
31557 2.687 0.875913
31558 3.34129 1.52741
31559 3.78659 1.96556
31560 3.10594 1.29001
31561 3.61886 1.8075
31562 2.06984 0.263712
31563 4.61749 2.78557
31564 3.52065 1.70194
31565 2.78717 0.975663
31566 3.07455 1.26626
31567 4.92154 3.10211
31568 6.40025 4.56143
31569 3.54929 1.73395
31570 5.20679 3.37053
31571 3.30439 1.49721
31572 3.60039 1.78391
31573 3.36081 1.553
31574 4.65847 2.83447
31575 5.07053 3.23349
31576 5.21907 3.39423
31577 3.22756 1.41233
31578 3.09411 1.28873
31579 2.54796 0.737934
31580 3.26282 1.44665
31581 5.13029 3.31698
31582 5.15007 3.32133
31583 3.50059 1.68138
31584 5.39292 3.56319
31585 3.92405 2.11086
31586 7.49738 5.60839
31587 4.0534 2.22567
31588 5.40318 3.56169
31589 2.30781 0.499671
31590 3.69266 1.86998
31591 3.70499 1.89526
31592 4.86806 3.06267
31593 4.01635 2.20303
31594 3.66953 1.85456
31595 4.49059 2.67154
31596 2.00051 0.194348
31597 3.63894 1.83073
31598 3.40456 1.59739
31599 3.10402 1.29046
31600 4.32147 2.51547
31601 5.9416 4.09951
31602 4.58802 2.76441
31603 4.46641 2.6591
31604 5.43848 3.61932
31605 2.56144 0.752841
31606 5.41229 3.59135
31607 4.26351 2.43325
31608 4.9936 3.15475
31609 2.9015 1.08965
31610 2.84848 1.03563
31611 3.06909 1.26266
31612 4.84067 3.00522
31613 2.24914 0.440939
31614 5.23152 3.40579
31615 4.51981 2.70418
31616 3.57923 1.76743
31617 5.3609 3.51345
31618 5.07383 3.25586
31619 2.7673 0.961417
31620 4.43305 2.6229
31621 6.19869 4.35225
31622 3.69135 1.8722
31623 2.77224 0.961272
31624 4.68802 2.87028
31625 4.15608 2.32665
31626 2.12535 0.319461
31627 3.4385 1.62501
31628 4.38362 2.55588
31629 4.13044 2.3051
31630 5.03487 3.20647
31631 3.45882 1.64983
31632 3.03373 1.22559
31633 3.55432 1.74551
31634 6.67607 4.85985
31635 4.06514 2.24488
31636 5.20845 3.37956
31637 2.6193 0.813806
31638 4.31511 2.48892
31639 3.77406 1.95679
31640 5.51832 3.68483
31641 5.06468 3.24635
31642 5.09887 3.29204
31643 2.71109 0.904759
31644 2.48975 0.682911
31645 2.41992 0.611587
31646 5.64864 3.80014
31647 4.68713 2.87832
31648 5.45959 3.62226
31649 4.71998 2.89387
31650 3.38364 1.56443
31651 3.30261 1.48802
31652 3.34909 1.53069
31653 3.39545 1.58395
31654 4.85552 3.03754
31655 5.12964 3.31068
31656 5.30253 3.46983
31657 5.33061 3.50945
31658 4.98585 3.15235
31659 3.78967 1.9708
31660 5.27212 3.45792
31661 3.62442 1.81649
31662 4.11662 2.30929
31663 6.09937 4.28312
31664 3.6062 1.79667
31665 3.09977 1.28823
31666 3.53373 1.71837
31667 4.11953 2.30225
31668 4.25707 2.44573
31669 4.89228 3.08032
31670 2.91131 1.09874
31671 2.82182 1.01033
31672 2.27343 0.467559
31673 3.91686 2.0999
31674 4.98188 3.16181
31675 4.19723 2.38902
31676 5.55795 3.71936
31677 6.87367 5.06527
31678 5.83002 4.02473
31679 5.08826 3.25611
31680 2.43111 0.625272
31681 5.35667 3.54436
31682 4.04115 2.2191
31683 6.0815 4.27455
31684 3.5686 1.74989
31685 3.97248 2.1546
31686 3.90876 2.09844
31687 5.12287 3.29534
31688 2.94102 1.12802
31689 3.66916 1.85109
31690 3.44315 1.62694
31691 2.64822 0.841928
31692 2.06604 0.25838
31693 5.44427 3.59219
31694 4.792 2.9528
31695 4.56909 2.74738
31696 2.96917 1.1638
31697 6.69102 4.87423
31698 3.41136 1.5912
31699 3.39208 1.57622
31700 3.02273 1.21214
31701 4.7274 2.90035
31702 7.82568 5.99539
31703 3.62153 1.8115
31704 4.81261 2.98488
31705 3.45675 1.64616
31706 2.36585 0.556311
31707 2.09784 0.291379
31708 3.45784 1.64463
31709 4.33232 2.52077
31710 2.53765 0.731318
31711 4.72511 2.89326
31712 2.49591 0.687411
31713 2.76096 0.949057
31714 4.02429 2.20437
31715 3.91309 2.08953
31716 3.37481 1.55674
31717 6.65284 4.83215
31718 3.76297 1.94349
31719 4.79738 2.97148
31720 3.54832 1.74215
31721 6.15629 4.33682
31722 2.42603 0.61945
31723 5.24653 3.41815
31724 2.65908 0.851002
31725 5.29938 3.47197
31726 7.07256 5.20482
31727 2.98191 1.16919
31728 2.44254 0.635548
31729 5.7158 3.90245
31730 4.32673 2.49422
31731 4.4659 2.65008
31732 6.33307 4.47978
31733 6.40478 4.57196
31734 7.05509 5.18647
31735 3.50456 1.6833
31736 4.73918 2.92152
31737 3.65335 1.83213
31738 3.91381 2.09772
31739 3.51671 1.69614
31740 3.468 1.6474
31741 4.10257 2.2793
31742 3.69757 1.88189
31743 4.71711 2.8901
31744 3.0802 1.26904
31745 3.91347 2.09577
31746 3.81634 2.00048
31747 3.66039 1.84019
31748 4.01184 2.19828
31749 3.06837 1.25395
31750 4.62785 2.81179
31751 3.67828 1.86662
31752 6.43893 4.58489
31753 3.7151 1.89924
31754 5.0279 3.20142
31755 7.2756 5.41189
31756 4.12088 2.31172
31757 6.57692 4.70311
31758 4.69502 2.87421
31759 4.46205 2.64774
31760 4.54207 2.72953
31761 4.35358 2.52594
31762 2.15878 0.35076
31763 4.13219 2.32094
31764 4.77518 2.96382
31765 6.04951 4.21578
31766 3.13533 1.3246
31767 3.63038 1.81075
31768 2.34879 0.5397
31769 2.21331 0.404495
31770 4.84287 3.02962
31771 4.92596 3.10343
31772 6.62515 4.7476
31773 4.21681 2.40591
31774 4.54371 2.71023
31775 3.33952 1.52622
31776 6.5058 4.69573
31777 2.6477 0.837508
31778 5.25078 3.41737
31779 2.30877 0.502966
31780 2.72124 0.911894
31781 3.96324 2.15653
31782 4.52896 2.7012
31783 3.2765 1.45998
31784 2.29849 0.489555
31785 4.69518 2.8658
31786 4.18337 2.37057
31787 6.08879 4.26701
31788 3.18698 1.37314
31789 2.65381 0.842007
31790 5.04491 3.22181
31791 2.73876 0.928196
31792 2.78343 0.974042
31793 4.3459 2.53105
31794 3.90351 2.07836
31795 5.22708 3.39861
31796 5.04254 3.23086
31797 4.73691 2.92543
31798 5.74147 3.91578
31799 6.33472 4.50471
31800 3.60529 1.79786
31801 6.85304 5.03948
31802 5.75721 3.90449
31803 3.95438 2.14556
31804 5.17669 3.37073
31805 3.82336 2.00243
31806 2.72997 0.922156
31807 6.57142 4.72293
31808 3.03124 1.21931
31809 4.80074 2.96456
31810 3.49535 1.67576
31811 2.21495 0.406138
31812 3.34325 1.53409
31813 5.88562 4.06367
31814 2.16156 0.355082
31815 3.28139 1.46999
31816 5.39337 3.56289
31817 3.90344 2.0907
31818 3.11996 1.30822
31819 2.3929 0.583782
31820 4.28342 2.45356
31821 5.49188 3.65971
31822 5.81836 3.99104
31823 6.93356 5.08325
31824 3.61903 1.79908
31825 3.67877 1.85672
31826 5.31167 3.48516
31827 3.47342 1.65768
31828 4.86212 3.05023
31829 3.68238 1.8717
31830 3.50799 1.69412
31831 2.61248 0.80388
31832 5.20061 3.36698
31833 3.65349 1.83714
31834 3.57534 1.75425
31835 3.56726 1.75595
31836 2.71492 0.903506
31837 4.28989 2.46463
31838 5.30441 3.48997
31839 3.20046 1.3905
31840 2.66554 0.854719
31841 6.32091 4.45827
31842 4.89253 3.07103
31843 2.33309 0.525986
31844 2.28097 0.471831
31845 5.25261 3.41379
31846 3.16167 1.35447
31847 5.42617 3.58604
31848 3.43339 1.61535
31849 4.36611 2.56024
31850 5.54775 3.7037
31851 5.73134 3.8964
31852 6.34152 4.47613
31853 5.47293 3.64385
31854 3.30814 1.49857
31855 7.81344 5.93392
31856 2.62742 0.817207
31857 5.32683 3.5152
31858 3.40783 1.58993
31859 4.56295 2.73214
31860 5.07481 3.249
31861 2.83185 1.02056
31862 8.10741 6.20633
31863 3.05757 1.24997
31864 3.46961 1.66129
31865 3.21966 1.41159
31866 2.92645 1.11194
31867 3.70436 1.8872
31868 3.87395 2.06759
31869 4.21039 2.39802
31870 3.48056 1.67318
31871 5.49133 3.67196
31872 3.36571 1.54884
31873 4.43564 2.62629
31874 3.5809 1.77204
31875 4.86863 3.04966
31876 5.8772 4.06538
31877 3.72145 1.90585
31878 4.19993 2.39071
31879 3.44997 1.63137
31880 3.79441 1.9753
31881 2.55043 0.744941
31882 2.6684 0.862131
31883 3.40839 1.59972
31884 3.73038 1.91559
31885 2.12134 0.315426
31886 6.91941 5.10261
31887 4.94249 3.1184
31888 4.33814 2.51444
31889 2.86424 1.05191
31890 4.71087 2.89585
31891 3.745 1.93438
31892 6.87147 5.02714
31893 2.18852 0.381991
31894 6.11067 4.30046
31895 5.35612 3.5467
31896 3.77832 1.96529
31897 3.58916 1.77398
31898 1.84487 0.0383611
31899 5.99441 4.16443
31900 5.81836 4.00057
31901 5.42008 3.60328
31902 5.31216 3.46682
31903 2.28874 0.483057
31904 4.393 2.56735
31905 3.35653 1.55034
31906 3.65004 1.83426
31907 5.84413 4.01187
31908 4.30272 2.47448
31909 3.38541 1.57169
31910 5.35124 3.52626
31911 4.80953 2.97839
31912 5.64464 3.83646
31913 4.66999 2.85187
31914 6.01714 4.15698
31915 2.75032 0.943548
31916 5.71376 3.88773
31917 5.93005 4.07501
31918 6.01577 4.16992
31919 3.05461 1.24666
31920 5.0701 3.25965
31921 4.06485 2.23827
31922 4.39731 2.56802
31923 4.40783 2.59795
31924 6.66705 4.82973
31925 4.92229 3.10814
31926 3.35279 1.54152
31927 5.56223 3.70774
31928 3.9474 2.14148
31929 3.85757 2.03982
31930 3.09141 1.27978
31931 5.53625 3.72408
31932 6.14386 4.33382
31933 4.23267 2.41054
31934 3.89097 2.08342
31935 3.97615 2.16812
31936 2.90722 1.09369
31937 2.82081 1.00899
31938 2.34025 0.531163
31939 4.39751 2.57801
31940 5.14044 3.30739
31941 4.31535 2.48779
31942 2.91285 1.10699
31943 4.06642 2.25675
31944 4.30411 2.48184
31945 4.26335 2.45162
31946 3.8986 2.07832
31947 6.22642 4.39862
31948 6.50602 4.64755
31949 4.33084 2.51244
31950 3.40226 1.58545
31951 4.43817 2.61752
31952 3.6584 1.84606
31953 6.06375 4.23051
31954 6.26143 4.41432
31955 2.98911 1.17792
31956 3.99147 2.16512
31957 4.7537 2.93831
31958 5.27966 3.43584
31959 4.18506 2.37394
31960 4.88191 3.06949
31961 5.35918 3.51935
31962 6.17959 4.32587
31963 5.92489 4.09768
31964 2.30982 0.500855
31965 3.05656 1.2419
31966 3.6205 1.8124
31967 3.39437 1.57656
31968 2.42134 0.613048
31969 2.76305 0.950613
31970 4.18152 2.35599
31971 5.65303 3.82061
31972 6.25931 4.40853
31973 4.53577 2.70953
31974 6.51304 4.70584
31975 5.83764 3.99652
31976 3.96403 2.13754
31977 3.49246 1.67577
31978 4.99127 3.16385
31979 5.23877 3.42632
31980 4.65397 2.84177
31981 4.23084 2.4149
31982 3.67163 1.85189
31983 4.35336 2.52515
31984 5.26435 3.42227
31985 2.97714 1.17101
31986 3.24046 1.43212
31987 4.74126 2.93134
31988 3.03358 1.22369
31989 5.54651 3.69619
31990 6.07269 4.2642
31991 2.96583 1.15083
31992 1.96148 0.154177
31993 2.82813 1.01795
31994 2.47224 0.661727
31995 4.0341 2.2286
31996 3.98844 2.17148
31997 3.61065 1.79255
31998 2.9494 1.13912
31999 3.87714 2.05718
32000 2.40941 0.600211
32001 3.35193 1.53652
32002 3.08816 1.27279
32003 5.13473 3.30437
32004 5.07638 3.2432
32005 3.26949 1.4521
32006 5.90195 4.05853
32007 3.54904 1.73473
32008 5.16355 3.34643
32009 3.39788 1.58173
32010 5.48559 3.67233
32011 4.81785 2.97861
32012 4.9807 3.14297
32013 3.49626 1.68491
32014 4.01922 2.20464
32015 5.215 3.38742
32016 4.6548 2.83831
32017 6.37838 4.55128
32018 2.30369 0.497616
32019 4.27131 2.46377
32020 3.35305 1.53689
32021 4.76354 2.9236
32022 4.67273 2.84906
32023 3.64304 1.82845
32024 2.39438 0.584173
32025 3.33662 1.52056
32026 5.345 3.51187
32027 4.25075 2.42444
32028 2.21482 0.406834
32029 4.18369 2.36013
32030 5.52679 3.67638
32031 4.60229 2.77342
32032 3.5649 1.74439
32033 4.71889 2.89089
32034 5.46842 3.63981
32035 1.89885 0.0930538
32036 4.93564 3.12657
32037 7.73401 5.82718
32038 3.8387 2.0204
32039 4.42234 2.60756
32040 6.44304 4.62939
32041 4.21637 2.39624
32042 4.04381 2.22487
32043 3.01668 1.21115
32044 4.56627 2.74184
32045 4.25495 2.42387
32046 6.08412 4.24229
32047 3.51177 1.69183
32048 7.14013 5.3065
32049 3.21576 1.40345
32050 3.03128 1.22034
32051 3.54323 1.72966
32052 5.60744 3.79866
32053 2.62975 0.818381
32054 3.06796 1.25949
32055 5.55668 3.71317
32056 4.02495 2.20082
32057 2.86824 1.06173
32058 4.01958 2.20959
32059 4.55793 2.73627
32060 7.34901 5.51307
32061 6.97415 5.10761
32062 3.08467 1.27884
32063 3.43264 1.62013
32064 4.50732 2.69853
32065 3.32742 1.51236
32066 3.93638 2.1247
32067 4.83126 3.00018
32068 2.95968 1.14576
32069 3.62983 1.81344
32070 2.81367 1.0072
32071 4.8221 2.98101
32072 5.40455 3.58437
32073 4.08727 2.25918
32074 3.96305 2.15123
32075 4.32248 2.49419
32076 6.90193 5.04074
32077 5.34709 3.53401
32078 6.64303 4.78034
32079 2.81227 1.00196
32080 5.07706 3.26464
32081 5.39245 3.5526
32082 4.20047 2.39492
32083 3.91633 2.09921
32084 2.47779 0.670931
32085 4.88209 3.06494
32086 4.44252 2.6242
32087 4.57408 2.74847
32088 7.10393 5.23742
32089 4.01427 2.19898
32090 5.00172 3.16771
32091 2.45664 0.646029
32092 3.93169 2.11634
32093 4.09865 2.28823
32094 3.35762 1.54724
32095 3.42862 1.6147
32096 4.31051 2.48151
32097 2.8343 1.02385
32098 4.24089 2.40973
32099 4.79059 2.95965
32100 2.26844 0.460159
32101 3.76689 1.95062
32102 2.79182 0.984732
32103 4.43451 2.61903
32104 3.82423 2.00609
32105 4.36588 2.54183
32106 6.03577 4.22474
32107 3.21729 1.40717
32108 5.98707 4.16404
32109 3.28338 1.473
32110 6.75652 4.92083
32111 2.8769 1.06515
32112 2.99702 1.18219
32113 6.38497 4.51254
32114 2.36441 0.557898
32115 4.13166 2.30551
32116 4.96798 3.1592
32117 3.35992 1.54548
32118 6.56229 4.73795
32119 3.36676 1.55368
32120 3.23542 1.42802
32121 3.59442 1.78378
32122 2.31972 0.510497
32123 3.769 1.9624
32124 2.33 0.522391
