# event_id  Enu_MeV  Te+_MeV
17396 2.716 0.909988
17397 3.30238 1.48716
17398 4.97189 3.13038
17399 4.78725 2.97304
17400 2.51565 0.706372
17401 6.43091 4.57255
17402 3.37589 1.56628
17403 5.7877 3.93788
17404 3.21932 1.40699
17405 4.13986 2.31993
17406 3.12201 1.3127
17407 6.27576 4.42905
17408 5.69789 3.85723
17409 4.08307 2.27647
17410 4.61861 2.79853
17411 3.18886 1.38083
17412 4.94402 3.12164
17413 2.61157 0.80057
17414 3.19392 1.38668
17415 7.71102 5.88758
17416 6.83964 5.03154
17417 4.50252 2.67387
17418 7.0731 5.24579
17419 2.63807 0.829843
17420 4.55219 2.73369
17421 4.87702 3.06388
17422 7.23284 5.41207
17423 2.64892 0.843426
17424 5.11826 3.28441
17425 4.62741 2.79055
17426 3.15005 1.34245
17427 4.09929 2.28585
17428 4.13376 2.31778
17429 3.00155 1.18795
17430 5.68702 3.85813
17431 5.62234 3.77169
17432 1.92968 0.12337
17433 4.86465 3.0538
17434 6.43315 4.5739
17435 2.28946 0.482863
17436 4.92483 3.11176
17437 4.50353 2.68244
17438 2.97684 1.17014
17439 4.02551 2.21072
17440 4.13148 2.3166
17441 5.00905 3.16853
17442 3.03817 1.22223
17443 3.3489 1.53368
17444 3.59618 1.7774
17445 4.70265 2.86666
17446 6.26853 4.42782
17447 4.07094 2.25934
17448 2.3344 0.526715
17449 4.38553 2.55732
17450 5.76416 3.9556
17451 2.57261 0.762377
17452 3.11813 1.30387
17453 4.74706 2.91392
17454 2.57833 0.771053
17455 5.54412 3.71292
17456 2.65923 0.85094
17457 2.4511 0.644634
17458 2.91086 1.09978
17459 4.21845 2.39687
17460 4.37203 2.54376
17461 4.62441 2.81539
17462 3.01073 1.19713
17463 5.87932 4.05506
17464 5.90901 4.05703
17465 2.13236 0.325104
17466 4.37258 2.55708
17467 3.45378 1.64092
17468 2.52714 0.721008
17469 5.01683 3.20865
17470 3.82797 2.00568
17471 2.78321 0.971197
17472 4.73668 2.92644
17473 3.35684 1.54337
17474 4.92121 3.10751
17475 4.036 2.22821
17476 3.82588 2.00642
17477 2.98917 1.18331
17478 3.74838 1.92665
17479 6.62029 4.78622
17480 4.72895 2.88964
17481 3.37667 1.55876
17482 3.00166 1.1926
17483 4.32457 2.49682
17484 3.58504 1.77314
17485 3.22212 1.40648
17486 6.81274 4.93344
17487 5.50818 3.6715
17488 6.52374 4.70492
17489 3.56102 1.74321
17490 4.37432 2.55492
17491 3.69724 1.89181
17492 4.18402 2.37467
17493 4.41932 2.60776
17494 3.33668 1.53089
17495 2.58072 0.772139
17496 4.44621 2.61666
17497 4.03642 2.21819
17498 2.3207 0.513138
17499 6.16195 4.34569
17500 6.00654 4.14443
17501 2.88667 1.07772
17502 3.39133 1.58465
17503 6.73414 4.89829
17504 3.55052 1.74248
17505 5.12479 3.29262
17506 2.00523 0.199093
17507 3.78304 1.97637
17508 4.90615 3.08846
17509 3.72393 1.9183
17510 3.43595 1.62086
17511 4.2989 2.47113
17512 3.38434 1.57495
17513 3.40221 1.59225
17514 4.41742 2.58525
17515 3.87671 2.07041
17516 7.39433 5.51232
17517 4.63349 2.82766
17518 5.16521 3.34452
17519 5.22671 3.37911
17520 4.78106 2.96924
17521 2.49957 0.694058
17522 3.46062 1.64832
17523 2.5986 0.789165
17524 6.99059 5.13922
17525 3.43121 1.62401
17526 4.99678 3.16401
17527 4.57184 2.75762
17528 5.11241 3.27069
17529 3.88536 2.0606
17530 3.15213 1.33878
17531 6.01074 4.1843
17532 3.69541 1.88986
17533 5.48762 3.63428
17534 4.91421 3.08402
17535 4.34366 2.53586
17536 2.71121 0.904283
17537 3.04698 1.23989
17538 3.74657 1.93194
17539 1.83415 0.0283274
17540 4.21185 2.40479
17541 5.19663 3.35775
17542 3.71382 1.89529
17543 2.36524 0.556366
17544 2.66064 0.851354
17545 3.57782 1.77084
17546 4.39725 2.58825
17547 3.51359 1.7007
17548 4.28749 2.47788
17549 2.01684 0.209338
17550 5.05942 3.21667
17551 6.1712 4.3632
17552 4.00317 2.18964
17553 2.07182 0.264284
17554 6.15995 4.33617
17555 2.85858 1.04513
17556 2.45187 0.641118
17557 1.98071 0.173488
17558 2.89578 1.0835
17559 3.79076 1.97929
17560 3.30016 1.48424
17561 3.24931 1.43255
17562 6.11068 4.26854
17563 3.36441 1.55248
17564 3.8992 2.07378
17565 4.01454 2.20077
17566 4.54091 2.7067
17567 3.73203 1.90938
17568 2.63313 0.824541
17569 2.75023 0.940197
17570 7.42617 5.56714
17571 4.03583 2.2084
17572 2.94969 1.1346
17573 2.84556 1.03172
17574 4.81038 3.00476
17575 4.24327 2.43262
17576 4.201 2.3951
17577 4.74592 2.92136
17578 4.91803 3.10868
17579 5.48075 3.64901
17580 2.36104 0.551372
17581 5.32513 3.50603
17582 2.60284 0.790919
17583 5.71049 3.88898
17584 3.24757 1.43898
17585 6.84493 5.00384
17586 5.31817 3.48963
17587 6.57827 4.76988
17588 4.06526 2.25056
17589 5.12827 3.28319
17590 2.47043 0.663483
17591 6.20027 4.38523
17592 4.10069 2.28518
17593 3.38696 1.57766
17594 3.55189 1.73733
17595 5.91954 4.07192
17596 4.44682 2.63886
17597 4.75543 2.93413
17598 2.25733 0.450728
17599 6.40671 4.58495
17600 5.48469 3.63754
17601 5.6628 3.82747
17602 2.8654 1.05187
17603 3.87586 2.05024
17604 3.27587 1.46336
17605 2.39272 0.583643
17606 4.13787 2.33065
17607 6.62288 4.78138
17608 4.90509 3.06593
17609 5.34723 3.51571
17610 5.88659 4.03598
17611 3.51469 1.69543
17612 3.34904 1.53264
17613 5.40668 3.59609
17614 5.28584 3.4768
17615 4.36262 2.53114
17616 4.8751 3.03756
17617 4.73648 2.89719
17618 2.82499 1.01763
17619 4.46905 2.64548
17620 5.429 3.61449
17621 2.65839 0.850711
17622 2.54095 0.730015
17623 4.43474 2.62067
17624 6.78122 4.94907
17625 3.02541 1.21447
17626 5.85056 4.02055
17627 3.65436 1.84127
17628 4.753 2.91774
17629 3.29585 1.4878
17630 4.66798 2.85963
17631 3.38991 1.5752
17632 4.5473 2.72157
17633 2.87503 1.0637
17634 4.80576 2.96548
17635 4.97334 3.14615
17636 3.96059 2.14442
17637 3.44786 1.63776
17638 2.46089 0.652595
17639 3.05037 1.24192
17640 3.88368 2.07589
17641 4.55038 2.735
17642 4.98955 3.15499
17643 4.44877 2.61431
17644 2.92138 1.11531
17645 5.46595 3.61597
17646 3.74526 1.93109
17647 4.46614 2.63668
17648 6.45149 4.60815
17649 3.74015 1.92489
17650 5.4371 3.61096
17651 2.46744 0.659497
17652 3.67421 1.85987
17653 4.17424 2.36545
17654 4.49259 2.6841
17655 4.86586 3.0496
17656 5.83785 4.01182
17657 5.06992 3.23955
17658 3.51381 1.69692
17659 2.06174 0.255817
17660 2.26423 0.455311
17661 3.07427 1.25849
17662 5.43468 3.58577
17663 2.82014 1.0097
17664 5.54455 3.70279
17665 3.4306 1.62279
17666 5.37875 3.56299
17667 4.15716 2.34819
17668 2.87363 1.06138
17669 3.31665 1.5032
17670 3.02247 1.21124
17671 3.26667 1.44893
17672 4.05226 2.24199
17673 4.92767 3.11334
17674 5.64543 3.78955
17675 5.39235 3.58187
17676 4.99045 3.16546
17677 1.95984 0.152459
17678 4.57042 2.75436
17679 4.82665 3.01836
17680 3.00898 1.19471
17681 1.99343 0.187453
17682 4.00567 2.1931
17683 4.91614 3.1018
17684 5.36819 3.54802
17685 6.45864 4.59339
17686 4.1623 2.33604
17687 6.03411 4.2072
17688 6.39332 4.55956
17689 5.85046 4.03905
17690 5.26601 3.43984
17691 3.30207 1.49376
17692 5.05786 3.23868
17693 3.93165 2.10719
17694 2.63815 0.826426
17695 5.99341 4.15528
17696 2.71346 0.90724
17697 5.8709 4.01306
17698 3.58591 1.76913
17699 5.09872 3.28136
17700 2.70698 0.896872
17701 4.24048 2.41845
17702 4.41451 2.59243
17703 3.92143 2.10898
17704 5.73775 3.89383
17705 2.69094 0.882754
17706 3.09077 1.27978
17707 3.53315 1.72762
17708 3.15674 1.34424
17709 7.67057 5.80968
17710 2.63754 0.828882
17711 5.29432 3.48754
17712 4.54402 2.71293
17713 4.82535 3.00372
17714 1.94349 0.136608
17715 4.54993 2.73689
17716 4.15494 2.33566
17717 3.96897 2.14829
17718 3.64006 1.82751
17719 3.38324 1.57012
17720 3.55397 1.73611
17721 5.1897 3.35296
17722 5.31068 3.46897
17723 5.78339 3.9251
17724 3.70746 1.8912
17725 3.83058 2.01967
17726 3.21861 1.41188
17727 3.6557 1.83368
17728 2.89981 1.09247
17729 2.79937 0.991443
17730 3.61152 1.79953
17731 3.65994 1.85446
17732 3.42943 1.61358
17733 3.96322 2.14138
17734 4.69581 2.86156
17735 5.88013 4.05175
17736 3.89128 2.0696
17737 3.65736 1.84612
17738 2.66537 0.855778
17739 4.80212 2.98346
17740 4.27162 2.44173
17741 5.30107 3.45712
17742 3.84611 2.035
17743 3.54303 1.72406
17744 3.57948 1.76745
17745 2.40166 0.59141
17746 2.63535 0.825868
17747 3.93579 2.1196
17748 6.48692 4.65633
17749 5.3081 3.48524
17750 2.54929 0.74047
17751 3.08982 1.2802
17752 5.57754 3.76792
17753 3.90487 2.08203
17754 5.37457 3.54207
17755 3.08252 1.2694
17756 7.31314 5.44045
17757 2.38501 0.575239
17758 2.79986 0.990151
17759 2.18086 0.37259
17760 4.19195 2.38466
17761 5.34286 3.53214
17762 2.61518 0.809162
17763 5.16206 3.35406
17764 2.34058 0.530929
17765 4.29844 2.48904
17766 3.36335 1.54998
17767 4.29354 2.46487
17768 4.59741 2.78594
17769 3.88971 2.07702
17770 4.20177 2.37223
17771 6.4976 4.6544
17772 2.8745 1.06711
17773 2.67435 0.867219
17774 4.224 2.41515
17775 2.09694 0.290118
17776 4.89997 3.08745
17777 3.42796 1.6129
17778 5.82419 3.96339
17779 2.59436 0.783498
17780 3.4724 1.65366
17781 3.6553 1.8354
17782 2.92814 1.11596
17783 3.77532 1.96855
17784 7.39116 5.52797
17785 2.61521 0.805169
17786 4.50882 2.68654
17787 2.55996 0.748957
17788 4.58922 2.777
17789 4.66245 2.85321
17790 2.96835 1.15842
17791 3.25366 1.44428
17792 4.16967 2.359
17793 4.41956 2.60663
17794 4.35161 2.53667
17795 4.0538 2.2392
17796 2.92812 1.11933
17797 6.30472 4.48089
17798 3.91143 2.09773
17799 4.05595 2.24718
17800 7.18272 5.30464
17801 5.96854 4.13567
17802 5.41541 3.5778
17803 3.24831 1.43693
17804 4.22768 2.41491
17805 2.88179 1.07505
17806 4.56284 2.74399
17807 2.57856 0.766846
17808 6.04541 4.21034
17809 2.05934 0.25341
17810 6.83804 4.96855
17811 6.84571 5.00514
17812 3.73246 1.90853
17813 4.96598 3.1591
17814 2.86252 1.05549
17815 3.19798 1.38041
17816 3.15358 1.34406
17817 4.36561 2.5338
17818 3.8461 2.02725
17819 5.60777 3.76518
17820 4.38385 2.5607
17821 2.9197 1.11389
17822 2.42023 0.614571
17823 3.20453 1.39094
17824 3.42195 1.60191
17825 5.89526 4.04138
17826 5.43106 3.60907
17827 5.51443 3.68175
17828 4.68316 2.85126
17829 6.11247 4.27317
17830 2.74718 0.937802
17831 3.7803 1.96285
17832 5.94568 4.10482
17833 3.13354 1.32114
17834 3.79881 1.9914
17835 2.45834 0.651547
17836 5.00786 3.18879
17837 6.40906 4.57741
17838 6.39732 4.57492
17839 3.0047 1.19839
17840 5.69778 3.85965
17841 2.85745 1.04391
17842 3.87657 2.06091
17843 8.44749 6.63544
17844 3.02568 1.21122
17845 3.03393 1.22799
17846 5.45433 3.61418
17847 4.56572 2.7358
17848 4.43194 2.59954
17849 4.25643 2.42723
17850 2.52638 0.717111
17851 2.84944 1.03585
17852 6.25579 4.38857
17853 3.80255 1.99387
17854 4.69144 2.8671
17855 3.47975 1.66489
17856 4.89351 3.06664
17857 2.98469 1.17336
17858 5.18508 3.35913
17859 4.04877 2.22214
17860 3.9974 2.19209
17861 3.02119 1.20563
17862 4.23477 2.42652
17863 2.29621 0.490522
17864 3.46919 1.65733
17865 4.83085 3.01946
17866 4.92356 3.09382
17867 4.89262 3.08621
17868 3.54861 1.74096
17869 3.10923 1.29285
17870 6.6121 4.76742
17871 3.94379 2.12442
17872 2.86639 1.05892
17873 5.60604 3.7573
17874 5.44163 3.59886
17875 3.50253 1.69105
17876 4.47194 2.64411
17877 5.42876 3.58892
17878 3.61984 1.80553
17879 2.41064 0.601822
17880 3.81074 2.00326
17881 5.98141 4.13585
17882 3.15884 1.343
17883 5.72419 3.90215
17884 3.59346 1.77444
17885 2.90418 1.08945
17886 4.02402 2.20183
17887 3.45293 1.63595
17888 5.34385 3.49504
17889 3.6788 1.86679
17890 5.1902 3.34222
17891 4.71319 2.89432
17892 2.68061 0.870911
17893 3.80075 1.97686
17894 1.98296 0.176733
17895 4.93151 3.0894
17896 5.17548 3.36059
17897 2.53371 0.726246
17898 3.73416 1.92463
17899 4.56482 2.75686
17900 2.87758 1.06691
17901 3.80195 1.99249
17902 3.08158 1.26558
17903 3.62634 1.81208
17904 5.59937 3.77964
17905 7.33683 5.50367
17906 2.97037 1.16052
17907 5.62106 3.76664
17908 3.77235 1.96128
17909 3.49322 1.67544
17910 4.20885 2.38242
17911 5.20644 3.39442
17912 5.73416 3.87757
17913 6.01047 4.15796
17914 5.80066 3.98949
17915 4.19795 2.37062
17916 2.70381 0.893464
17917 4.10949 2.28755
17918 6.16891 4.34798
17919 5.21609 3.37334
17920 3.18612 1.37757
17921 3.54387 1.72834
17922 3.54163 1.72509
17923 3.03576 1.22013
17924 4.51874 2.69889
17925 4.18351 2.3556
17926 4.18445 2.36961
17927 2.75794 0.94526
17928 4.08578 2.27167
17929 3.68566 1.87493
17930 4.75393 2.94701
17931 6.0594 4.25117
17932 3.30397 1.49079
17933 4.28889 2.47233
17934 3.68019 1.85787
17935 4.4032 2.58947
17936 1.94939 0.143646
17937 5.90636 4.06565
17938 2.30022 0.492628
17939 6.7371 4.85956
17940 5.93523 4.07193
17941 3.83363 2.02588
17942 4.33052 2.51534
17943 4.46611 2.6402
17944 2.51757 0.707596
17945 3.04396 1.23074
17946 7.14183 5.25707
17947 3.59991 1.78258
17948 4.51899 2.69829
17949 3.2133 1.40795
17950 4.68151 2.87084
17951 2.97188 1.16112
17952 2.34508 0.535117
17953 4.508 2.6953
17954 2.88018 1.07451
17955 4.21889 2.40062
17956 5.42155 3.57485
17957 1.9862 0.178708
17958 3.0568 1.24793
17959 2.25344 0.444769
17960 5.68398 3.87203
17961 4.94676 3.10665
17962 2.95072 1.13841
17963 3.05564 1.24768
17964 5.31373 3.50421
17965 3.93177 2.11224
17966 4.13564 2.32619
17967 3.28764 1.47169
17968 6.05592 4.21288
17969 3.90658 2.08913
17970 2.82855 1.0195
17971 5.64855 3.80879
17972 5.76656 3.93348
17973 3.96778 2.15341
17974 3.61477 1.80142
17975 3.63233 1.82274
17976 4.48063 2.6494
17977 3.34967 1.53666
17978 3.17876 1.36247
17979 5.54854 3.72761
17980 4.58397 2.76013
17981 3.96885 2.14238
17982 4.50244 2.68378
17983 5.17782 3.35017
17984 4.14079 2.33051
17985 2.05301 0.245032
17986 3.42276 1.61222
17987 6.35138 4.49041
17988 3.35163 1.53418
17989 5.16975 3.35757
17990 4.8739 3.04525
17991 4.02814 2.21619
17992 3.64425 1.82135
17993 4.6005 2.79006
17994 3.63008 1.81996
17995 5.05498 3.21294
17996 2.87386 1.05955
17997 4.54185 2.70963
17998 4.17644 2.37053
17999 5.16735 3.33798
18000 3.44839 1.64116
18001 4.77656 2.93751
18002 4.69412 2.87769
18003 3.83394 2.00961
18004 3.41699 1.60191
18005 3.31401 1.5075
18006 2.9197 1.10549
18007 4.66397 2.8298
18008 3.48395 1.67819
18009 7.46646 5.60995
18010 6.32767 4.4608
18011 5.75066 3.90436
18012 5.20644 3.3945
18013 5.65639 3.84995
18014 7.77844 5.93724
18015 3.11776 1.30785
18016 3.32687 1.51344
18017 6.98179 5.10033
18018 5.71108 3.89102
18019 3.25669 1.44742
18020 5.27748 3.44865
18021 5.14833 3.30636
18022 3.36853 1.55172
18023 3.47423 1.65325
18024 2.43143 0.624499
18025 3.24757 1.43889
18026 2.36612 0.560142
18027 6.24808 4.42269
18028 3.69927 1.88749
18029 3.28785 1.47906
18030 4.68685 2.88156
18031 2.10809 0.301146
18032 4.20793 2.38097
18033 3.41906 1.6035
18034 5.75202 3.93909
18035 3.04189 1.22645
18036 4.66907 2.8394
18037 3.7203 1.90604
18038 2.10471 0.29817
18039 4.04984 2.24315
18040 6.33221 4.47647
18041 2.82003 1.00681
18042 2.98552 1.17874
18043 6.6804 4.82134
18044 3.00188 1.19104
18045 6.58994 4.75161
18046 4.16321 2.35532
18047 2.20681 0.399232
18048 4.21295 2.40297
18049 3.97953 2.16913
18050 3.40237 1.58338
18051 2.83616 1.02707
18052 6.22524 4.4024
18053 3.26839 1.45983
18054 3.95316 2.14149
18055 3.9988 2.17833
18056 5.04265 3.23433
18057 4.51738 2.68621
18058 5.04851 3.20781
18059 3.76923 1.94636
18060 2.877 1.06277
18061 4.6878 2.85612
18062 3.96186 2.13462
18063 3.16766 1.35645
18064 3.82701 2.00606
18065 5.05103 3.24269
18066 3.38526 1.57782
18067 5.87746 4.02241
18068 3.3494 1.53808
18069 4.13189 2.30242
18070 2.77432 0.967169
18071 7.23147 5.41688
18072 5.18458 3.35865
18073 3.14816 1.33724
18074 6.09667 4.29122
18075 3.4352 1.62226
18076 4.11227 2.29246
18077 4.84418 3.01143
18078 4.39425 2.56211
18079 4.40676 2.57672
18080 2.55402 0.747869
18081 5.70849 3.86917
18082 3.37835 1.56753
18083 7.17732 5.30661
18084 7.63104 5.81942
18085 4.23318 2.40606
18086 4.08097 2.26907
18087 4.7759 2.9464
18088 2.12973 0.321322
18089 4.001 2.18159
18090 3.66752 1.84895
18091 5.60361 3.75842
18092 3.89226 2.06719
18093 3.52473 1.7185
18094 5.26359 3.44621
18095 4.47005 2.65378
18096 3.85625 2.04997
18097 5.00582 3.1711
18098 3.4893 1.6718
18099 4.76969 2.94159
18100 4.49485 2.66108
18101 6.85646 4.98766
18102 5.66509 3.8083
18103 3.24352 1.43406
18104 2.81197 0.999744
18105 3.52454 1.70663
18106 3.38515 1.57368
18107 5.08457 3.25043
18108 2.39328 0.585826
18109 6.62053 4.80032
18110 4.39037 2.58269
18111 6.09568 4.27608
18112 4.79138 2.96916
18113 4.44403 2.63567
18114 4.76247 2.9534
18115 4.52295 2.71593
18116 5.51099 3.68406
18117 6.23941 4.37613
18118 3.0656 1.25591
18119 6.03757 4.18054
18120 3.88004 2.05801
18121 7.77695 5.8786
18122 4.79509 2.97005
18123 3.98125 2.17154
18124 3.84902 2.02954
18125 3.31723 1.50873
18126 3.41381 1.60225
18127 3.75381 1.92952
18128 2.49064 0.681607
18129 3.52362 1.7068
18130 4.79232 2.9863
18131 5.87889 4.02476
18132 2.81213 1.00408
18133 2.79414 0.988492
18134 3.75053 1.94175
18135 3.74137 1.92635
18136 6.76887 4.90117
18137 2.42745 0.620416
18138 4.20377 2.39798
18139 2.55879 0.748203
18140 3.79507 1.97983
18141 3.81553 2.00994
18142 3.51162 1.69742
18143 6.35331 4.48443
18144 2.51521 0.704537
18145 3.38721 1.57967
18146 3.95902 2.14739
18147 3.46634 1.65825
18148 2.33831 0.52952
18149 3.52235 1.70273
18150 3.57698 1.76322
18151 6.02068 4.15965
18152 2.15982 0.353789
18153 2.91422 1.10189
18154 6.48481 4.63477
18155 2.39414 0.584388
18156 3.16792 1.3506
18157 5.13734 3.31992
18158 3.86217 2.03793
18159 2.43816 0.629709
18160 4.95724 3.13057
18161 1.95411 0.146783
18162 6.56275 4.71101
18163 5.27788 3.44424
18164 6.04477 4.22257
18165 5.37608 3.55052
18166 1.8793 0.0732094
18167 2.84602 1.03827
18168 5.90481 4.08464
18169 5.20175 3.3795
18170 6.17758 4.31529
18171 6.30254 4.49691
18172 6.56802 4.72366
18173 5.98427 4.1383
18174 6.06324 4.21463
18175 6.02912 4.19148
18176 2.62145 0.815339
18177 4.52831 2.70805
18178 3.40038 1.59135
18179 6.30195 4.46203
18180 2.45408 0.646421
18181 5.76613 3.94669
18182 3.96722 2.15895
18183 4.63512 2.8102
18184 3.25446 1.43655
18185 4.48982 2.66065
18186 3.25746 1.44698
18187 5.9873 4.15124
18188 3.35054 1.53783
18189 2.63696 0.827855
18190 3.39716 1.58555
18191 4.47795 2.65617
18192 2.41082 0.601727
18193 5.16754 3.34997
18194 7.01512 5.19914
18195 5.58724 3.77068
18196 2.15364 0.347681
18197 2.45845 0.650737
18198 2.43164 0.621442
18199 3.85476 2.03636
18200 4.36762 2.54212
18201 3.89682 2.08882
18202 2.37292 0.567369
18203 7.50082 5.61626
18204 3.50531 1.6966
18205 4.66574 2.83207
18206 5.81786 3.97675
18207 5.33231 3.4869
18208 2.53874 0.72942
18209 2.50679 0.696042
18210 5.24131 3.43363
18211 2.10337 0.296078
18212 2.99878 1.18952
18213 5.88341 4.02458
18214 5.69976 3.87227
18215 3.76448 1.94721
18216 3.90292 2.08413
18217 5.63041 3.82279
18218 2.51809 0.707265
18219 6.71542 4.83657
18220 5.79135 3.97642
18221 3.97801 2.16443
18222 7.72411 5.84391
18223 4.45127 2.6313
18224 2.75874 0.948429
18225 3.65233 1.84237
18226 3.17827 1.36521
18227 2.80044 0.987751
18228 4.93044 3.10584
18229 2.84442 1.03872
18230 3.38077 1.57448
18231 5.41043 3.59199
18232 4.81613 3.00394
18233 4.90978 3.07337
18234 5.36221 3.52998
18235 3.94988 2.12599
18236 3.42316 1.61448
18237 3.09883 1.28611
18238 4.02334 2.21153
18239 2.5593 0.751188
18240 4.20877 2.389
18241 6.32785 4.49652
18242 4.13102 2.32062
18243 3.13277 1.32169
18244 4.00146 2.19459
18245 4.81206 3.00202
18246 3.03101 1.21769
18247 2.87188 1.06096
18248 4.01618 2.20401
18249 5.40266 3.55664
18250 5.77411 3.91577
18251 3.86752 2.04343
18252 2.32856 0.519
18253 3.37965 1.56138
18254 2.93334 1.1217
18255 5.88732 4.04038
18256 3.12305 1.31379
18257 4.20424 2.38259
18258 5.6577 3.82944
18259 6.78886 4.91233
18260 3.97874 2.16475
18261 6.8569 5.02201
18262 6.07278 4.22088
18263 4.12936 2.31164
18264 4.00686 2.18155
18265 5.0223 3.19653
18266 3.76129 1.93861
18267 3.89176 2.07505
18268 2.25249 0.444098
18269 4.46987 2.64396
18270 6.26477 4.42933
18271 2.17609 0.368294
18272 4.66184 2.84598
18273 3.69406 1.87385
18274 5.0343 3.20357
18275 5.73777 3.89409
18276 4.10427 2.29267
18277 2.69762 0.890988
18278 6.72655 4.86391
18279 3.12967 1.31544
18280 2.84164 1.02894
18281 2.72681 0.920138
18282 4.77507 2.94513
18283 5.26482 3.45363
18284 3.41026 1.60405
18285 1.92392 0.116919
18286 2.02631 0.220758
18287 6.98427 5.10904
18288 6.88563 5.07229
18289 3.81465 2.00563
18290 3.89539 2.06923
18291 4.10173 2.27892
18292 2.8112 0.999233
18293 5.50061 3.64736
18294 2.03099 0.223518
18295 4.82847 2.99321
18296 5.27266 3.45883
18297 2.55515 0.748037
18298 3.37487 1.56398
18299 4.7174 2.89242
18300 7.28469 5.45286
18301 5.98782 4.18085
18302 2.40325 0.597802
18303 3.2604 1.44458
18304 3.44732 1.63121
18305 2.135 0.329052
18306 4.02866 2.20708
18307 4.04293 2.23087
18308 4.56404 2.74946
18309 3.86269 2.04301
18310 5.40171 3.5809
18311 2.64851 0.838959
18312 4.03399 2.22657
18313 3.8418 2.03619
18314 4.08436 2.2593
18315 3.07187 1.26242
18316 3.46157 1.64724
18317 3.97537 2.16331
18318 4.9638 3.1229
18319 4.56554 2.75299
18320 6.95054 5.13122
18321 4.64235 2.8281
18322 5.54872 3.70582
18323 4.85688 3.0185
18324 2.58289 0.777234
18325 4.21576 2.40688
18326 5.77696 3.94768
18327 3.40615 1.5997
18328 4.3312 2.52235
18329 4.03519 2.21017
18330 5.20305 3.3827
18331 3.90272 2.0808
18332 5.29801 3.48934
18333 4.52857 2.72325
18334 4.07927 2.25328
18335 2.30643 0.499836
18336 2.79761 0.988084
18337 4.73003 2.92369
18338 3.61788 1.8109
18339 4.57855 2.74854
18340 5.61071 3.75763
18341 3.07169 1.26454
18342 2.70366 0.891441
18343 4.17759 2.35296
18344 3.74797 1.92904
18345 4.20128 2.38039
18346 4.90443 3.07056
18347 3.47732 1.66082
18348 3.28955 1.47191
18349 5.81955 3.98899
18350 6.28208 4.42804
18351 4.92665 3.11034
18352 3.91253 2.08793
18353 4.25567 2.43113
18354 2.2209 0.411848
18355 4.19812 2.37808
18356 4.58549 2.75621
18357 3.8791 2.06878
18358 4.68719 2.87548
18359 2.73421 0.923127
18360 4.70688 2.89506
18361 7.29969 5.47987
18362 3.95328 2.14378
18363 4.04915 2.22303
18364 3.82199 1.99826
18365 5.81448 4.00324
18366 3.87031 2.05944
18367 3.38733 1.5714
18368 4.85082 3.04219
18369 3.60116 1.7951
18370 6.28824 4.4492
18371 3.20647 1.39104
18372 3.59624 1.78602
18373 5.7873 3.96042
18374 2.23324 0.424356
18375 6.99899 5.18194
18376 2.16061 0.355059
18377 3.57099 1.75297
18378 7.43591 5.54091
18379 2.67454 0.864687
18380 4.43751 2.61431
18381 2.45622 0.64859
18382 4.14768 2.33818
18383 7.31871 5.43976
18384 2.7984 0.992974
18385 3.96443 2.13725
18386 1.99826 0.191218
18387 5.43279 3.60732
18388 3.91516 2.0973
18389 4.40517 2.59022
18390 7.62162 5.75211
18391 4.82709 2.9871
18392 4.68031 2.86685
18393 2.25998 0.452652
18394 2.76067 0.954823
18395 3.44885 1.6368
18396 3.56491 1.74601
18397 4.97418 3.16327
18398 3.62382 1.80618
18399 6.09677 4.23304
18400 3.34519 1.53734
18401 5.60664 3.75704
18402 3.49022 1.67492
18403 2.59921 0.793516
18404 3.2078 1.40064
18405 4.61264 2.78424
18406 3.00825 1.1946
18407 6.08731 4.27887
18408 3.81933 1.99591
18409 2.78857 0.981125
18410 3.88907 2.08157
18411 5.13794 3.29372
18412 4.0436 2.23246
18413 4.0771 2.25469
18414 3.7032 1.89149
18415 2.51815 0.707013
18416 4.46483 2.64783
18417 2.52432 0.715862
18418 3.16734 1.3554
18419 4.16852 2.36269
18420 6.0443 4.18034
18421 3.05637 1.25068
18422 2.29557 0.487069
18423 6.09544 4.25535
18424 5.8662 4.01442
18425 2.36584 0.560028
18426 3.28064 1.46651
18427 2.47221 0.661414
18428 3.98378 2.16433
18429 2.15919 0.351176
18430 4.13744 2.31478
18431 1.90257 0.0958712
18432 5.13194 3.29029
18433 4.48038 2.65551
18434 3.04673 1.23797
18435 5.50373 3.69745
18436 4.55369 2.7197
18437 6.08651 4.27122
18438 3.1515 1.33686
18439 5.11054 3.28238
18440 4.98103 3.16667
18441 4.88735 3.05639
18442 3.61868 1.81183
18443 4.69274 2.8782
18444 4.81494 2.98923
18445 6.58607 4.73202
18446 3.97253 2.15299
18447 5.54089 3.69143
18448 2.08143 0.274471
18449 5.0628 3.24256
18450 4.16727 2.35071
18451 3.56563 1.75024
18452 4.93014 3.10392
18453 3.80241 1.99302
18454 2.65185 0.84357
18455 3.817 1.99874
18456 5.4896 3.67276
18457 6.82284 4.97007
18458 3.34032 1.5246
18459 4.48594 2.67598
18460 4.14085 2.32865
18461 7.68401 5.86649
18462 5.76831 3.96189
18463 3.83524 2.01442
18464 4.34605 2.53342
18465 5.35888 3.52715
18466 3.0084 1.19372
18467 3.01528 1.20768
18468 2.43469 0.62688
18469 3.8477 2.04173
18470 5.80355 3.98454
18471 3.10385 1.28841
