# event_id Enu_MeV Ee_MeV Te_MeV cosThetaE thetaE_deg eDirX eDirY eDirZ Tn_keV cosThetaN thetaN_deg nDirX nDirY nDirZ
43018 6.406161 5.0759559 4.564957 -0.035207714 92.01767 -0.2474594 0.96825837 0.035207714 36.858064 0.7936453 37.472512 0.15064293 -0.58943519 -0.7936453
43019 3.6845617 2.3825558 1.8715568 0.16106999 80.730992 -0.88092846 0.44499608 -0.16106999 8.6589541 0.8215675 34.757984 0.50887157 -0.25705362 -0.8215675
43020 5.4961184 4.16959 3.6585911 -0.3205715 108.69749 0.052812717 -0.94575088 0.3205715 33.181429 0.86708661 29.87817 -0.027774885 0.49738251 -0.86708661
43021 4.5182546 3.2143298 2.7033309 0.37152509 68.190296 -0.85540164 -0.36091153 -0.37152509 10.577789 0.74984686 41.422886 0.60957512 0.25719227 -0.74984686
43022 4.3493113 3.0353826 2.5243836 -0.40654054 113.9877 0.25886492 0.87619275 0.40654054 20.581702 0.89757896 26.158365 -0.12490967 -0.42278787 -0.89757896
43023 2.0808782 0.78534803 0.27434912 0.2363722 76.327477 0.52326071 -0.81873464 -0.2363722 2.1831793 0.95816659 16.631254 -0.15413067 0.24116491 -0.95816659
43024 4.7875046 3.4657461 2.9547472 -0.5584824 123.95091 0.49461294 -0.6659245 0.5584824 28.411537 0.92057001 22.990444 -0.2328884 0.3135504 -0.92057001
43025 5.857365 4.522583 4.0115841 -0.43158739 115.56834 0.28643235 -0.85538812 0.43158739 41.434968 0.88725156 27.470114 -0.14647093 0.43741391 -0.88725156
43026 3.0867603 1.7913642 1.2803653 0.81368129 35.542821 0.55354248 -0.17752036 -0.81368129 2.0491229 0.8610155 30.569205 -0.48428433 0.15530936 -0.8610155
43027 3.7914659 2.4883622 1.9773633 0.10964756 83.705001 -0.05581084 -0.99240242 -0.10964756 9.7567287 0.82430455 34.481954 0.031788789 0.56525347 -0.82430455
43028 4.7903767 3.4752601 2.9642612 -0.17993457 100.36595 -0.78703873 -0.59007931 0.17993457 21.769541 0.84794054 32.011627 0.42412474 0.31798592 -0.84794054
43029 3.1171053 1.8173415 1.3063425 0.067028635 86.156661 -0.0010412091 -0.99775051 -0.067028635 6.4168234 0.86503374 30.113442 0.00052356635 0.50171341 -0.86503374
43030 3.7195544 2.4226461 1.9116472 0.72392303 43.620669 0.41997447 0.5473179 -0.72392303 3.5613177 0.77526021 39.17137 -0.38452082 -0.5011141 -0.77526021
43031 3.9844392 2.687502 2.1765031 0.76537162 40.059935 0.33867151 -0.54727314 -0.76537162 3.5902201 0.75662788 40.832186 -0.34406907 0.55599526 -0.75662788
43032 3.3399858 2.0340456 1.5230467 -0.64695627 130.31251 0.7593577 -0.0694512 0.64695627 12.593128 0.95092415 18.024527 -0.30813799 0.02818244 -0.95092415
43033 2.1851112 0.88834262 0.37734371 -0.34953497 110.45887 -0.89283098 0.28403898 0.34953497 3.4216074 0.96318165 15.595933 0.25619909 -0.081505381 -0.96318165
43034 7.1446367 5.7874009 5.276402 -0.41961712 114.81042 0.50666277 0.75313632 0.41961712 63.888776 0.87727089 28.685115 -0.26792506 -0.39826115 -0.87727089
43035 5.1127128 3.7849168 3.2739179 -0.62586875 128.74598 -0.72462093 0.28846632 0.62586875 34.448985 0.93099476 21.409585 0.3391468 -0.13501187 -0.93099476
43036 3.7934651 2.4852758 1.9742769 -0.40346873 113.79521 -0.6500182 0.64396376 0.40346873 14.842272 0.9063869 24.989272 0.30011063 -0.29731532 -0.9063869
43037 2.406686 1.1077644 0.59676544 -0.77664694 140.95459 0.17831912 -0.60417036 0.77664694 5.5746281 0.98145564 11.051392 -0.054262461 0.18384888 -0.98145564
43038 2.5488412 1.252212 0.74121305 0.28193837 73.624073 0.82013597 -0.49788326 -0.28193837 3.2822449 0.8970605 26.225667 -0.37774876 0.22932147 -0.8970605
43039 3.1675288 1.8730931 1.3620942 0.98399511 10.264668 -0.03587676 -0.17454649 -0.98399511 1.0886408 0.97449095 12.969174 0.04518469 0.21983114 -0.97449095
43040 2.6655165 1.3673888 0.85638987 -0.036927993 92.116299 -0.69725767 0.71586875 0.036927993 4.7807167 0.90596685 25.046182 0.29538455 -0.30326891 -0.90596685
43041 3.4539852 2.1557065 1.6447076 0.48794059 60.794688 -0.6648001 0.56564547 -0.48794059 4.9317597 0.79937552 36.92949 0.45760522 -0.38935361 -0.79937552
43042 3.5297099 2.2306727 1.7196738 0.42380493 64.924957 -0.59829995 -0.68001952 -0.42380493 5.6901986 0.7985872 37.004599 0.39757424 0.45187743 -0.7985872
43043 6.0037742 4.6753365 4.1643376 -0.14090044 98.099954 0.57735529 0.8042437 0.14090044 35.090739 0.82270215 34.643789 -0.331518 -0.46179756 -0.82270215
43044 3.6503953 2.3456601 1.8346612 -0.1646023 99.474132 -0.64579574 -0.74555613 0.1646023 11.388156 0.87224255 29.279707 0.32020927 0.36967413 -0.87224255
43045 6.2833038 4.9282829 4.417284 -0.82874891 145.97043 0.48889347 -0.27232045 0.82874891 61.67385 0.96659969 14.850091 -0.22389981 0.1247153 -0.96659969
43046 3.5177231 2.2140445 1.7030456 -0.15363216 98.837474 0.84292952 -0.5156229 0.15363216 10.331601 0.87506949 28.946799 -0.41287725 0.25255844 -0.87506949
43047 5.9757435 4.6805971 4.1695982 0.97064181 13.917799 0.24011275 -0.014154523 -0.97064181 1.7994042 0.79361246 37.475606 -0.60736919 0.035804102 -0.79361246
43048 4.1291178 2.8191109 2.308112 -0.28019951 106.27211 -0.34874139 -0.89435322 0.28019951 16.659865 0.87899418 28.478731 0.17323053 0.44425264 -0.87899418
43049 3.0985462 1.8037861 1.2927872 0.92688659 22.045422 -0.14997632 0.34407609 -0.92688659 1.4131415 0.91723996 23.474139 0.15916394 -0.36515434 -0.91723996
43050 2.9492302 1.6489248 1.1379259 -0.20321978 101.72531 -0.46764147 0.86024019 0.20321978 6.9584265 0.90511379 25.161386 0.20306415 -0.37354246 -0.90511379
43051 4.827066 3.5197957 3.0087968 0.27789894 73.865153 -0.86195676 -0.4240315 -0.27789894 13.923327 0.75562903 40.919636 0.58773211 0.28912927 -0.75562903
43052 3.5604147 2.2533255 1.7423266 -0.52457343 121.63953 -0.60869041 0.59524676 0.52457343 13.74214 0.92957733 21.630976 0.26355296 -0.25773208 -0.92957733
43053 4.2220069 2.9216578 2.4106589 0.53356781 57.753164 -0.52249626 0.66505868 -0.53356781 7.0020624 0.74130105 42.157637 0.41464049 -0.5277746 -0.74130105
43054 3.1084957 1.8112398 1.3002409 0.49464579 60.353604 -0.86010412 -0.12468536 -0.49464579 3.9088519 0.83019187 33.881547 0.55171081 0.079978994 -0.83019187
43055 4.2179702 2.9035187 2.3925198 -0.55767423 123.89511 0.82024914 0.12724307 0.55767423 21.10451 0.92583279 22.205731 -0.37346646 -0.057934859 -0.92583279
43056 3.9204797 2.6099072 2.0989083 -0.5115235 120.76536 -0.83620743 0.19773932 0.5115235 17.225462 0.92180914 22.807985 0.37724011 -0.089206575 -0.92180914
43057 4.1781027 2.8598606 2.3488617 -0.89493164 153.49965 -0.32393631 -0.30685931 0.89493164 24.895106 0.9828725 10.619558 0.13378927 0.12673628 -0.9828725
43058 4.5275674 3.2284803 2.7174814 0.68879927 46.464865 0.46991642 0.55202729 -0.68879927 5.7400712 0.71027263 44.742898 -0.45628767 -0.53601712 -0.71027263
43059 6.236104 4.9101391 4.3991402 0.029480582 88.310642 0.99916906 0.028144002 -0.029480582 32.617875 0.78039085 38.703625 -0.62504412 -0.017605873 -0.78039085
43060 3.6673857 2.370593 1.8595941 0.72651092 43.405316 0.50097658 0.47032366 -0.72651092 3.4456827 0.78045071 38.698139 -0.4558204 -0.42793042 -0.78045071
43061 4.0682053 2.7550508 2.2440519 -0.59510715 126.52027 0.62564311 -0.50439882 0.59510715 19.80746 0.93382296 20.961189 -0.27849904 0.22452831 -0.93382296
43062 3.9374775 2.6228304 2.1118315 -0.86951608 150.40245 -0.18194756 -0.45916977 0.86951608 21.300104 0.9794755 11.62839 0.074253089 0.18738792 -0.9794755
43063 3.4245137 2.1182819 1.607283 -0.57778292 125.29476 -0.29486784 0.76106494 0.57778292 12.884816 0.93974953 19.990465 0.12350625 -0.31877426 -0.93974953
43064 3.7416108 2.4457015 1.9347026 0.83276362 33.616316 0.28334944 -0.47562364 -0.83276362 2.5622945 0.79742849 37.114761 -0.30882947 0.51839382 -0.79742849
43065 4.171222 2.8533784 2.3423795 -0.87105627 150.58162 0.36619698 -0.32735415 0.87105627 24.496579 0.97896749 11.77192 -0.15210241 0.13596877 -0.97896749
43066 4.8114039 3.4974409 2.9864419 -0.10295334 95.909263 -0.96812126 -0.22834586 0.10295334 20.61605 0.8323142 33.662799 0.53950042 0.12724923 -0.8323142
43067 3.8466566 2.5392113 2.0282124 -0.28157517 106.35424 0.9545621 -0.097604414 0.28157517 14.098257 0.88544225 27.694006 -0.46233878 0.047274353 -0.88544225
43068 4.0208908 2.7115083 2.2005094 -0.31403321 108.30246 0.49550981 0.80984762 0.31403321 16.035509 0.88702988 27.497636 -0.24097318 -0.39383996 -0.88702988
43069 4.9270918 3.6115421 3.1005432 -0.12619469 97.249753 -0.30542985 0.9438154 0.12619469 22.202689 0.83482541 33.402337 0.16949871 -0.52377164 -0.83482541
43070 5.468621 4.1335526 3.6225537 -0.68990702 133.62275 -0.64864115 0.32139222 0.68990702 41.721424 0.94154182 19.687882 0.30187221 -0.14957328 -0.94154182
43071 3.4591057 2.1639047 1.6529057 0.88689134 27.514823 0.27884626 0.36833207 -0.88689134 1.8540118 0.85396088 31.354874 -0.31407136 -0.41486142 -0.85396088
43072 3.2190811 1.9175444 1.4065455 -0.13126588 97.542749 0.99028592 -0.04585915 0.13126588 8.1897037 0.88383505 27.891499 -0.46729789 0.021640097 -0.88383505
43073 2.6502067 1.3534262 0.84242728 0.3236043 71.118962 0.34273781 -0.88193597 -0.3236043 3.433503 0.88419887 27.846905 -0.16920075 0.43538886 -0.88419887
43074 3.8186521 2.5145567 2.0035578 0.027237379 88.43922 0.9034607 0.42780473 -0.027237379 10.748376 0.83613046 33.266266 -0.49575979 -0.23475109 -0.83613046
43075 4.6560221 3.3337886 2.8227897 -0.6952949 134.05072 0.69909958 -0.16680761 0.6952949 28.88652 0.9465267 18.821779 -0.31381612 0.074877623 -0.9465267
43076 6.1087895 4.7951924 4.2841935 0.37979461 67.679039 -0.92291425 0.063129601 -0.37979461 20.250084 0.69790064 45.741186 0.71452495 -0.048875261 -0.69790064
43077 6.6797419 5.3822328 4.8712339 0.91513015 23.775783 -0.13803025 0.37879342 -0.91513015 4.1621392 0.63520618 50.564722 0.26442859 -0.72566565 -0.63520618
43078 4.6440721 3.3223992 2.8114003 -0.67162423 132.19255 0.58654886 -0.45263818 0.67162423 28.325908 0.94234159 19.55141 -0.2649375 0.20445156 -0.94234159
43079 3.7158278 2.408749 1.8977501 -0.36206124 111.22684 -0.7302305 0.57937473 0.36206124 13.731864 0.90140486 25.656651 0.33918544 -0.26911431 -0.90140486
43080 6.4534004 5.095238 4.5842391 -0.81031143 144.12637 -0.54930832 0.2040974 0.81031143 64.815356 0.96264183 15.710566 0.25382377 -0.094309098 -0.96264183
43081 4.5565725 3.2521821 2.7411832 0.35450308 69.237008 -0.89158965 -0.28177202 -0.35450308 11.043359 0.75121801 41.304004 0.62937213 0.19890255 -0.75121801
43082 3.2589206 1.9625866 1.4515877 0.69630496 45.868703 -0.038108481 -0.71673366 -0.69630496 2.9869909 0.81875445 35.039697 0.03048397 0.57333401 -0.81875445
43083 3.4007483 2.1062292 1.5952303 0.97399501 13.095186 0.20515089 -0.096160461 -0.97399501 1.1720936 0.95013705 18.169708 -0.28235377 0.1323478 -0.95013705
43084 4.712701 3.3932847 2.8822858 -0.48054713 118.72114 -0.64083631 0.59866792 0.48054713 26.069321 0.90671396 24.944877 0.30818679 -0.28790745 -0.90671396
43085 6.8606245 5.5182541 5.0072552 -0.1874176 100.80212 0.97004895 -0.15453052 0.1874176 49.023427 0.82538096 34.372867 -0.55754608 0.088818079 -0.82538096
43086 3.6579563 2.3513322 1.8403333 -0.368329 111.6126 0.86931103 -0.32959381 0.368329 13.277062 0.90368936 25.352664 -0.40037748 0.1518006 -0.90368936
43087 5.2183615 3.9219412 3.4109423 0.90124868 25.67731 0.37135918 0.22325584 -0.90124868 3.0732805 0.71310356 44.512006 -0.60083834 -0.36121544 -0.71310356
43088 4.4701118 3.1579275 2.6469286 -0.19838386 101.44247 -0.31827756 0.92700768 0.19838386 18.837384 0.85739116 30.975088 0.1671282 -0.48677363 -0.85739116
43089 4.9608645 3.6595342 3.1485353 0.63298179 50.729542 -0.75107234 -0.18768164 -0.63298179 7.9833297 0.68903087 46.446558 0.70311235 0.17569716 -0.68903087
43090 4.6310765 3.333352 2.8223531 0.78906804 37.901497 0.61353932 0.030677816 -0.78906804 4.377414 0.70857532 44.880883 -0.70475475 -0.035238714 -0.70857532
43091 3.5794326 2.2788209 1.767822 0.2592426 74.974875 -0.21028556 0.94264164 -0.2592426 7.2647651 0.81381565 35.529576 0.12652749 -0.56718152 -0.81381565
43092 3.2533014 1.9532849 1.4422859 0.13320539 82.345141 -0.85593314 0.49963464 -0.13320539 6.6695346 0.84900095 31.896827 0.45633429 -0.26637643 -0.84900095
43093 4.3377371 3.0303915 2.5193926 0.058996296 86.617797 0.34693313 -0.9360325 -0.058996296 13.998592 0.81287491 35.622224 -0.20241972 0.54613244 -0.81287491
43094 4.5362671 3.2290078 2.7180089 0.16204663 80.67429 -0.88504262 -0.43639484 -0.16204663 13.9123 0.78746736 38.050542 0.55280805 0.27257736 -0.78746736
43095 3.9361972 2.6202757 2.1092767 -0.98829838 171.22625 0.15205337 0.012086541 0.98829838 22.574516 0.99817301 3.4639473 -0.06023048 -0.0047876493 -0.99817301
43096 4.1499327 2.8434623 2.3324634 0.020467935 88.827192 0.86701214 0.49786646 -0.020467935 13.123315 0.82565227 34.345322 -0.48925283 -0.28094483 -0.82565227
43097 2.6285826 1.3281149 0.817116 -0.76178795 139.62207 0.61130288 -0.21444791 0.76178795 7.1206918 0.97604173 12.567134 -0.20531634 0.072025934 -0.97604173
43098 4.357851 3.0579958 2.5469969 0.60373627 52.862041 0.080968635 0.79306154 -0.60373627 6.508187 0.72602701 43.44565 -0.069845085 -0.68410997 -0.72602701
43099 2.8380109 1.5410899 1.030091 0.41913059 65.22029 -0.88107868 0.21915727 -0.41913059 3.5739681 0.86039903 30.638584 0.4945515 -0.12301349 -0.86039903
43100 6.2735811 4.9627176 4.4517186 0.49882947 60.077412 -0.44372221 0.74449967 -0.49882947 17.516526 0.66516615 48.304927 0.38228368 -0.64141498 -0.66516615
43101 4.4372452 3.1311028 2.6201039 0.19195933 78.93285 -0.76672188 -0.61260851 -0.19195933 12.795346 0.78520715 38.260159 0.48377647 0.38653597 -0.78520715
43102 5.4553778 4.1194703 3.6084714 -0.73443722 137.25968 -0.54844448 0.39976322 0.73443722 42.560479 0.95018817 18.160312 0.25186873 -0.18358806 -0.95018817
43103 2.2595305 0.96400035 0.45300144 0.4528741 63.071767 -0.26923399 -0.84995183 -0.4528741 2.1832011 0.93299413 21.093538 0.10867858 0.34309025 -0.93299413
43104 4.0571898 2.7560696 2.2450707 0.419318 65.208463 -0.76663559 0.48625332 -0.419318 7.773108 0.76511407 40.082859 0.54374444 -0.34488034 -0.76511407
43105 5.3637072 4.0385281 3.5275292 -0.33932921 109.83601 -0.55730463 0.75780422 0.33932921 31.832077 0.87231495 29.271223 0.28967826 -0.39389482 -0.87231495
43106 5.0491865 3.7276221 3.2166232 -0.3632263 111.29847 0.66394179 -0.65364207 0.3632263 28.217456 0.88051306 28.295685 -0.33779395 0.33255376 -0.88051306
43107 4.5490998 3.2286476 2.7176487 -0.67908119 132.77189 0.68319537 0.26850107 0.67908119 27.105225 0.94428442 19.216013 -0.30632307 -0.12038734 -0.94428442
43108 5.207411 3.899681 3.3886821 0.37528114 67.95831 -0.53723688 0.75534138 -0.37528114 14.382915 0.72357775 43.649338 0.40006421 -0.5624801 -0.72357775
43109 3.080362 1.7761403 1.2651414 -0.75831872 139.3162 -0.24726989 0.60316691 0.75831872 10.874687 0.96928538 14.237316 0.093288441 -0.22755905 -0.96928538
43110 2.1656545 0.86988867 0.35888976 0.21151512 77.788843 0.97688416 0.030962809 -0.21151512 2.4188368 0.94643534 18.837997 -0.32273134 -0.010229124 -0.94643534
43111 2.7591132 1.463055 0.95205611 0.58157019 54.438943 -0.58531375 0.56496366 -0.58157019 2.7111931 0.86935014 29.616791 0.35557644 -0.34321382 -0.86935014
43112 5.9613902 4.6138686 4.1028697 -0.80734089 143.83694 -0.57834441 -0.11712571 0.80734089 54.174583 0.96296237 15.642598 0.26427089 0.053519866 -0.96296237
43113 3.8628571 2.5662954 2.0552965 0.78264449 38.496656 0.55640568 -0.27907046 -0.78264449 3.2147326 0.77088917 39.566197 -0.56936708 0.28557138 -0.77088917
43114 5.8675188 4.5339168 4.0229179 -0.38436272 112.60418 -0.47236212 0.79318304 0.38436272 40.255036 0.87721496 28.691791 0.24565036 -0.41249221 -0.87721496
43115 3.2648051 1.9631296 1.4521307 -0.10897995 96.256518 0.051121344 0.99272855 0.10897995 8.3284193 0.87888435 28.491926 -0.024532784 -0.47640366 -0.87888435
43116 3.1606683 1.8545017 1.3435028 -0.95632616 163.0042 -0.14522677 0.25367194 0.95632616 12.819607 0.99431384 6.1129823 0.052908035 -0.092416046 -0.99431384
43117 3.68153 2.3839239 1.872925 0.64027189 50.187903 -0.48936294 0.59209443 -0.64027189 4.2591311 0.77459901 39.231308 0.40291551 -0.48749919 -0.77459901
43118 3.5938511 2.2874846 1.7764857 -0.40326147 113.78223 -0.55519485 -0.72741932 0.40326147 13.019471 0.91051341 24.423603 0.25086387 0.32868321 -0.91051341
43119 6.0340725 4.7348779 4.223879 0.83761915 33.110445 0.4844036 -0.25248231 -0.83761915 5.8476437 0.63095541 50.879354 -0.68797501 0.35858842 -0.63095541
43120 2.8046197 1.5077511 0.99675222 0.4106121 65.756708 0.7490458 -0.51993086 -0.4106121 3.5215699 0.86425929 30.201767 -0.41324935 0.2868464 -0.86425929
43121 4.2516931 2.9552897 2.4442907 0.84059455 32.797044 0.40028331 0.36493024 -0.84059455 3.0564249 0.75312064 41.138574 -0.4861666 -0.44322831 -0.75312064
43122 3.4667313 2.168001 1.6570021 0.4350356 64.212441 -0.89256215 0.11864583 -0.4350356 5.3832624 0.80233649 36.646196 0.59166759 -0.078648741 -0.80233649
43123 4.6636737 3.3635891 2.8525902 0.64995283 49.461954 -0.16945645 0.7408413 -0.64995283 6.7375325 0.70376747 45.269945 0.15840927 -0.69254448 -0.70376747
43124 5.6784118 4.3319278 3.8209289 -0.98199499 169.111 -0.15093016 -0.11360422 0.98199499 53.136977 0.99664993 4.6912204 0.065344038 0.049184065 -0.99664993
43125 3.3111144 2.010102 1.4991031 0.029348006 88.318242 -0.44448408 0.89530587 -0.029348006 7.6654011 0.85856289 30.844395 0.22798887 -0.45922853 -0.85856289
43126 3.4632412 2.1593167 1.6483178 -0.23422819 103.54613 0.97122529 0.043111412 0.23422819 10.577454 0.88875699 27.282537 -0.45792777 -0.020326811 -0.88875699
43127 4.8901377 3.5706705 3.0596716 -0.35784198 110.96772 -0.58995681 0.72380943 0.35784198 26.120242 0.88131683 28.198378 0.29853839 -0.36627241 -0.88131683
43128 2.9151622 1.6116645 1.1006656 -0.9130806 155.9346 -0.33821133 -0.22780895 0.9130806 10.15072 0.98970817 8.2272965 0.11868728 0.079944174 -0.98970817
43129 2.7366498 1.4384535 0.92745457 0.027746277 88.410051 0.2086456 -0.97759765 -0.027746277 4.8493376 0.89516335 26.47058 -0.09303714 0.43592048 -0.89516335
43130 4.520218 3.2166556 2.7056567 0.39581063 66.683459 0.76917329 -0.50170349 -0.39581063 10.215438 0.74561121 41.788376 -0.55814514 0.36405758 -0.74561121
43131 4.1229911 2.8235299 2.312531 0.57793216 54.694767 -0.065791534 0.81342848 -0.57793216 6.1142282 0.74331259 41.985633 0.053929282 -0.66676685 -0.74331259
43132 3.925876 2.621616 2.1106171 0.078354937 85.505986 -0.94859594 0.306637 -0.078354937 10.91298 0.82374213 34.538831 0.53947897 -0.17438849 -0.82374213
43133 5.2676923 3.965908 3.4549091 0.6608035 48.638819 0.22671149 -0.71550027 -0.6608035 8.4372926 0.67065671 47.88223 -0.22405608 0.70711983 -0.67065671
43134 4.8092364 3.5008444 2.9898455 0.20852988 77.963787 0.16188039 -0.9645258 -0.20852988 15.044986 0.76994568 39.650988 -0.10561934 0.62930771 -0.76994568
43135 2.4515223 1.1549521 0.64395315 0.20359854 78.252529 0.53899669 -0.81733115 -0.20359854 3.2232167 0.91104089 24.350406 -0.22699142 0.34420835 -0.91104089
43136 5.194105 3.8870192 3.3760203 0.40162075 66.320462 0.82214732 0.40345329 -0.40162075 13.738854 0.71860753 44.060365 -0.62429624 -0.3063616 -0.71860753
43137 4.1200748 2.8130592 2.3020603 -0.042041667 92.40952 -0.83518948 0.54835302 0.042041667 13.668604 0.83752373 33.120452 0.45675216 -0.29988575 -0.83752373
43138 2.8664693 1.5694731 1.0584742 0.41943966 65.200784 -0.67007817 0.61242601 -0.41943966 3.6492017 0.85737711 30.976652 0.37991635 -0.34722912 -0.85737711
43139 3.89443 2.5823571 2.0713582 -0.67924941 132.78502 0.084755406 0.72899709 0.67924941 18.725882 0.94936771 18.310538 -0.036281625 -0.31206504 -0.94936771
43140 4.7401666 3.4205407 2.9095418 -0.47217869 118.17581 -0.87557718 0.10203863 0.47217869 26.278903 0.90486312 25.195147 0.42284097 -0.04927734 -0.90486312
43141 4.1960779 2.8908627 2.3798638 0.14534312 81.642851 -0.83445092 -0.53157035 -0.14534312 11.868178 0.8022105 36.658289 0.50354869 0.32077567 -0.8022105
43142 3.0049366 1.7087004 1.1977015 0.63892885 50.288007 0.37042148 0.67420906 -0.63892885 2.8892295 0.84268704 32.575038 -0.25925537 -0.47187414 -0.84268704
43143 7.1041995 5.7839984 5.2729995 0.40789874 65.927095 -0.86785645 0.28362618 -0.40789874 26.854136 0.67051166 47.893432 0.70519458 -0.23046628 -0.67051166
43144 4.0131649 2.7047702 2.1937713 -0.23391138 103.52746 -0.67763384 0.69720718 0.23391138 15.04772 0.87354176 29.12714 0.33924922 -0.34904837 -0.87354176
43145 7.0165166 5.6936829 5.182684 0.32945465 70.764322 0.0613968 -0.94217306 -0.32945465 29.486633 0.69311469 46.122828 -0.046873365 0.71930168 -0.69311469
43146 3.6338027 2.3320107 1.8210118 0.15439263 81.118428 0.86521539 -0.47703799 -0.15439263 8.4450069 0.82505797 34.405631 -0.49482143 0.27282064 -0.82505797
43147 5.2972495 3.9716641 3.4606652 -0.39711443 113.39791 0.52467895 -0.75300208 0.39711443 32.23844 0.88473 27.781686 -0.26646669 0.38242427 -0.88473
43148 5.400239 4.0667222 3.5557233 -0.67401197 132.37747 -0.48767814 -0.55486746 0.67401197 40.169847 0.93875676 20.156192 0.22748037 0.25882123 -0.93875676
43149 3.3409042 2.0431531 1.5321542 0.51499185 59.00309 -0.47191657 -0.71559636 -0.51499185 4.4040836 0.80759415 36.138465 0.32467224 0.49232066 -0.80759415
43150 3.2629643 1.9607556 1.4497566 -0.19138028 101.03335 0.68923553 0.69880467 0.19138028 8.8617366 0.88992637 27.136004 -0.32028336 -0.32473008 -0.88992637
43151 3.361387 2.0620946 1.5510957 0.30805677 72.057839 0.51121291 -0.80234804 -0.30805677 5.9454004 0.82225197 34.689136 -0.30581579 0.47997751 -0.82225197
43152 5.7139365 4.3832242 3.8722253 -0.36342198 111.3105 -0.42203799 0.83054705 0.36342198 37.365225 0.87403913 29.06854 0.22009883 -0.43314213 -0.87403913
43153 3.2140442 1.9085745 1.3975756 -0.75675218 139.17871 0.40360416 0.5142274 0.75675218 12.122711 0.96758544 14.628097 -0.15592392 -0.19866087 -0.96758544
43154 5.7938979 4.4484546 3.9374557 -0.85430882 148.68346 -0.48196701 -0.19458736 0.85430882 52.096329 0.97238117 13.497239 0.21642515 0.087378593 -0.97238117
43155 3.0827686 1.7843559 1.273357 0.27729581 73.901124 -0.22869564 -0.93316951 -0.27729581 5.0656313 0.84622336 32.196753 0.12682917 0.51751366 -0.84622336
43156 2.9449428 1.6471958 1.1361969 0.31098405 71.881456 0.70404512 0.63844294 -0.31098405 4.400067 0.85541254 31.19466 -0.38368314 -0.34793195 -0.85541254
43157 3.7822419 2.4734377 1.9624388 -0.47689887 118.48306 0.79815242 -0.36813065 0.47689887 15.457265 0.91836471 23.311828 -0.35935376 0.1657442 -0.91836471
43158 6.7500463 5.4322035 4.9212046 0.39647758 66.641841 0.25325714 -0.88242073 -0.39647758 24.495744 0.68010169 47.14841 -0.2022422 0.70466998 -0.68010169
43159 3.7525197 2.4548517 1.9438528 0.65105175 49.379053 0.61880147 -0.43956383 -0.65105175 4.3210104 0.76855141 39.776015 -0.5215868 0.37050767 -0.76855141
43160 3.6916522 2.3857267 1.8747278 -0.26018232 105.08088 -0.3400758 0.90368889 0.26018232 12.578517 0.88593469 27.633235 0.16335665 -0.43409024 -0.88593469
43161 5.2230961 3.8889781 3.3779792 -0.83775975 146.90431 0.21766796 -0.50077865 0.83775975 40.771025 0.97036081 13.984576 -0.096333391 0.2216298 -0.97036081
43162 4.348232 3.0283087 2.5173098 -0.83717496 146.84299 -0.54105134 0.080009662 0.83717496 26.576283 0.97273332 13.410518 0.22943144 -0.033927894 -0.97273332
43163 2.6456952 1.3442885 0.83328958 -0.99125551 172.41734 -0.08232149 -0.10312944 0.99125551 8.0596879 0.99910629 2.4225212 0.02636927 0.033034484 -0.99910629
43164 4.6005956 3.2843716 2.7733727 -0.36976338 111.70102 0.21868538 -0.90302367 0.36976338 22.876987 0.88732287 27.461255 -0.10853908 0.44819347 -0.88732287
43165 4.2699149 2.9729472 2.4619483 0.79993771 36.875845 -0.50549636 0.32337763 -0.79993771 3.6206368 0.73888519 42.363462 0.56762025 -0.36311971 -0.73888519
43166 4.6860328 3.3589529 2.847954 -0.95874558 163.48505 0.18158446 0.21870984 0.95874558 33.732987 0.99288506 6.8388193 -0.076064361 -0.091615902 -0.99288506
43167 4.2135936 2.8947189 2.38372 -0.90449656 154.75556 -0.36552859 0.21971534 0.90449656 25.527681 0.98436423 10.145298 0.1509705 -0.090746763 -0.98436423
43168 2.5467786 1.2499793 0.73898037 0.22525277 76.982258 -0.1871638 0.95615423 -0.22525277 3.4523109 0.89962508 25.891171 0.083883307 -0.42853041 -0.89962508
43169 2.873599 1.5724721 1.0614732 -0.47891003 118.61424 0.040953819 0.87690819 0.47891003 7.7799283 0.93966132 20.005242 -0.015959821 -0.34173364 -0.93966132
43170 3.156784 1.8518046 1.3408057 -0.76605459 140.0009 -0.44336184 0.46539299 0.76605459 11.632347 0.96943156 14.203221 0.1692412 -0.17765098 -0.96943156
43171 5.8827455 4.5486495 4.0376506 -0.39343185 113.16821 0.25826125 -0.88233356 0.39343185 40.749009 0.87902093 28.475516 -0.13393606 0.45758424 -0.87902093
43172 6.1361416 4.8238902 4.3128913 0.42883811 64.606154 0.89893622 -0.089507192 -0.42883811 18.904344 0.68542879 46.730662 -0.72455682 0.072144213 -0.68542879
43173 7.3001166 5.9139781 5.4029792 -0.97428639 166.9787 0.15788138 0.16074671 0.97428639 92.791457 0.99485836 5.8126575 -0.070966138 -0.072254075 -0.99485836
43174 4.1958188 2.8760793 2.3650803 -0.9923553 172.91084 -0.10879208 -0.058268721 0.9923553 26.392527 0.99875891 2.854861 0.04390523 0.023515513 -0.99875891
43175 2.8933945 1.5951581 1.0841592 0.16973715 80.227463 -0.039327478 -0.98470435 -0.16973715 4.8893729 0.87074049 29.455197 0.019623758 0.49135111 -0.87074049
